problem,n,m,method,f,sse,rmsd,gradient_norm,iterations,function_evaluations,gradient_evaluations,execution_time_seconds,converged,status,x0,solution
mgh01,2,2,ffjm2_bfgs,3.0526827536730453e-24,6.1053655073460905e-24,1.7471928209768505e-12,3.667562484439266e-11,2,8,3,5.397669794,true,gradient_converged,"[-1.2, 1.0]","[1.0000000000019136, 1.0000000000036708]"
mgh01,2,2,ffjm2_trust_bfgs,9.654893270903252e-27,1.9309786541806503e-26,9.825931645855904e-14,1.1123448315173165e-12,4,5,5,0.725370546,true,gradient_converged,"[-1.2, 1.0]","[1.0000000000001317, 1.000000000000259]"
mgh01,2,2,ffjm2_box_bfgs,1.4396711520283465e-29,2.879342304056693e-29,3.794299872214038e-15,4.533409173378307e-14,3,10,4,0.104867273,true,gradient_converged,"[-1.2, 1.0]","[1.0000000000000049, 1.00000000000001]"
mgh01,2,2,bfgs_backtracking2,1.9811212969866065e-22,3.962242593973213e-22,1.4075231070879819e-11,3.687402878681231e-10,39,53,40,0.028542577,true,gradient_converged,"[-1.2, 1.0]","[1.0000000000118199, 1.0000000000220381]"
mgh02,2,2,ffjm2_bfgs,24.492126839620006,48.98425367924001,4.948952095102559,9.287850084095668e-10,9,30,10,0.067535479,true,gradient_converged,"[0.5, -2.0]","[11.412778986875052, -0.8968052532781386]"
mgh02,2,2,ffjm2_trust_bfgs,24.492126839620013,48.98425367924003,4.94895209510256,1.3747711143740692e-9,8,9,9,0.076311896,true,gradient_converged,"[0.5, -2.0]","[11.412778983935945, -0.8968052534520712]"
mgh02,2,2,ffjm2_box_bfgs,24.492126839620017,48.984253679240034,4.94895209510256,8.482322061248858e-10,15,38,16,0.129578406,true,gradient_converged,"[0.5, -2.0]","[11.412778986779756, -0.8968052532836178]"
mgh02,2,2,bfgs_backtracking2,1.1069296222061238e-26,2.2138592444122475e-26,1.0521072294239422e-13,2.198150974748396e-12,10,15,11,2.9475e-5,true,gradient_converged,"[0.5, -2.0]","[5.0000000000001155, 3.999999999999999]"
mgh03,2,2,ffjm2_bfgs,2.4305632492862285e-10,4.861126498572457e-10,1.559026378637074e-5,1.9305567260169245e-9,153,1443,154,3.597855391,true,gradient_converged,"[0.0, 1.0]","[1.0717429435520261e-5, 9.330595603918358]"
mgh03,2,2,ffjm2_trust_bfgs,0.0023300259499184975,0.004660051899836995,0.04827034234308368,0.00466847453605827,1000,1014,1001,10.774514189,false,maximum_iterations,"[0.0, 1.0]","[3.728076291701753e-5, 2.6823553666716107]"
mgh03,2,2,ffjm2_box_bfgs,1.775754303013872e-8,3.551508606027744e-8,0.00013325743142556334,1.040167097317513e-7,1000,17804,1001,20.029698723,false,maximum_iterations,"[0.0, 1.0]","[1.2331808272064653e-5, 8.109110847824208]"
mgh03,2,2,bfgs_backtracking2,5.053640174072107e-30,1.0107280348144214e-29,2.248030287623391e-15,2.830752396078957e-10,173,233,174,0.000226579,true,gradient_converged,"[0.0, 1.0]","[1.0981593296991694e-5, 9.10614673987187]"
mgh04,2,3,ffjm2_bfgs,9.860761315271616e-32,1.972152263054323e-31,2.5639502485125845e-16,4.4408920985048613e-10,5,48,6,0.020774882,true,gradient_converged,"[1.0, 1.0]","[1.0e6, 2.0000000000000003e-6]"
mgh04,2,3,ffjm2_trust_bfgs,0.0,0.0,0.0,0.0,23,24,24,0.339153202,true,residual_converged,"[1.0, 1.0]","[1.0e6, 2.0e-6]"
mgh04,2,3,ffjm2_box_bfgs,0.0,0.0,0.0,0.0,6,61,7,0.056356575,true,residual_converged,"[1.0, 1.0]","[1.0e6, 2.0e-6]"
mgh04,2,3,bfgs_backtracking2,9.860761315271616e-32,1.972152263054323e-31,2.5639502485125845e-16,4.4408920985048613e-10,13,40,14,4.1126e-5,true,gradient_converged,"[1.0, 1.0]","[1.0e6, 2.0000000000000003e-6]"
mgh05,2,3,ffjm2_bfgs,2.0536318718512032e-23,4.1072637437024064e-23,3.700118801562281e-12,1.0879451522857429e-11,8,19,9,0.060004289,true,gradient_converged,"[1.0, 1.0]","[2.999999999984804, 0.4999999999966543]"
mgh05,2,3,ffjm2_trust_bfgs,3.503294302231581e-26,7.006588604463162e-26,1.5282439382575853e-13,1.902520948163179e-13,8,9,9,0.073608197,true,gradient_converged,"[1.0, 1.0]","[3.000000000000655, 0.5000000000001702]"
mgh05,2,3,ffjm2_box_bfgs,1.4354704677080447e-26,2.8709409354160893e-26,9.782537052346713e-14,6.580385149754581e-14,8,19,9,0.063183985,true,gradient_converged,"[1.0, 1.0]","[2.9999999999995763, 0.49999999999989436]"
mgh05,2,3,bfgs_backtracking2,2.500895342872257e-22,5.001790685744514e-22,1.2912256045768447e-11,1.0795509381222512e-10,18,22,19,4.0027e-5,true,gradient_converged,"[1.0, 1.0]","[2.9999999999865765, 0.5000000000011922]"
mgh06,2,10,ffjm2_bfgs,1010.0,2020.0,14.212670403551895,4.822745531992369e-24,1,10,2,8.1656e-5,true,gradient_converged,"[0.3, 0.4]","[-55.07499321463552, -142.80668870583]"
mgh06,2,10,ffjm2_trust_bfgs,62.181091177807396,124.36218235561479,3.5265022664903363,3.1041832448587047e-10,13,24,14,0.225630899,true,gradient_converged,"[0.3, 0.4]","[0.2578252136703735, 0.25782521367036115]"
mgh06,2,10,ffjm2_box_bfgs,1010.0,2020.0,14.212670403551895,4.822745531992369e-24,1,10,2,8.0724e-5,true,gradient_converged,"[0.3, 0.4]","[-55.07499321463552, -142.80668870583]"
mgh06,2,10,bfgs_backtracking2,1010.0,2020.0,14.212670403551895,1.161570550373405e-28,1,10,2,2.6147e-5,true,gradient_converged,"[0.3, 0.4]","[-65.70890395282613, -170.30731771551737]"
mgh07,3,3,ffjm2_bfgs,2.5647759993251384e-24,5.129551998650277e-24,1.3076125826164105e-12,4.815108630922691e-12,8,21,9,0.088948657,true,gradient_converged,"[-1.0, 0.0, 0.0]","[1.0000000000000315, 1.4013411972854017e-12, 2.2404845479761673e-12]"
mgh07,3,3,ffjm2_trust_bfgs,3.041768435899148e-22,6.083536871798296e-22,1.4240244463957651e-11,4.6311278617963975e-10,7,8,8,0.079680876,true,gradient_converged,"[-1.0, 0.0, 0.0]","[1.00000000000005, 1.90782675437871e-12, 5.710852945445959e-13]"
mgh07,3,3,ffjm2_box_bfgs,2.082946911215957e-25,4.165893822431914e-25,3.726434320022253e-13,1.2076683940198012e-11,8,22,9,0.072567035,true,gradient_converged,"[-1.0, 0.0, 0.0]","[1.0000000000000002, -6.931129406989632e-14, -4.5932645450240364e-14]"
mgh07,3,3,bfgs_backtracking2,5.236320261563365e-19,1.047264052312673e-18,5.908367096225129e-10,5.028697146926833e-9,29,41,30,6.3363e-5,true,gradient_converged,"[-1.0, 0.0, 0.0]","[0.9999999999980391, -6.108499822114774e-10, -9.957338127193799e-10]"
mgh08,3,15,ffjm2_bfgs,0.0041074386532894865,0.008214877306578973,0.02340210433070635,9.507378815097895e-11,7,18,8,0.064312031,true,gradient_converged,"[1.0, 1.0, 1.0]","[0.08241055971479236, 1.133036090612588, 2.343695180010766]"
mgh08,3,15,ffjm2_trust_bfgs,0.004107438653289484,0.008214877306578968,0.023402104330706344,2.24426106785091e-10,5,6,6,0.049572098,true,gradient_converged,"[1.0, 1.0, 1.0]","[0.08241056039936578, 1.133036113178164, 2.343695158390501]"
mgh08,3,15,ffjm2_box_bfgs,0.004107438653289489,0.008214877306578978,0.023402104330706358,5.6918305729639954e-12,6,15,7,0.04704003,true,gradient_converged,"[1.0, 1.0, 1.0]","[0.08241055975083172, 1.133036092084285, 2.343695178587273]"
mgh08,3,15,bfgs_backtracking2,0.004107438653289492,0.008214877306578983,0.023402104330706365,7.394161492709181e-10,27,34,28,0.000108287,true,gradient_converged,"[1.0, 1.0, 1.0]","[0.08241055957207155, 1.1330360875689756, 2.3436951829426325]"
mgh09,3,15,ffjm2_bfgs,5.639664354723257e-9,1.1279328709446514e-8,2.7421802407873087e-5,8.619500075099817e-9,2,6,3,0.011817088,true,gradient_converged,"[0.4, 1.0, 0.0]","[0.39895612618002657, 1.0000189646510829, -3.575184951733936e-21]"
mgh09,3,15,ffjm2_trust_bfgs,5.6396638480921236e-9,1.1279327696184247e-8,2.7421801176173978e-5,5.843631849377809e-13,2,3,3,0.017152854,true,gradient_converged,"[0.4, 1.0, 0.0]","[0.39895613783958317, 1.000019084496091, 4.633612659153929e-17]"
mgh09,3,15,ffjm2_box_bfgs,5.639663848095614e-9,1.1279327696191229e-8,2.7421801176182462e-5,4.0669993585840745e-13,3,8,4,0.022848312,true,gradient_converged,"[0.4, 1.0, 0.0]","[0.39895613783819156, 1.0000190844820784, 3.2464595251387704e-22]"
mgh09,3,15,bfgs_backtracking2,5.639663848431548e-9,1.1279327696863096e-8,2.742180117699917e-5,1.5521307719980087e-9,4,6,5,4.0459e-5,true,gradient_converged,"[0.4, 1.0, 0.0]","[0.3989561382713217, 1.0000190844570773, 1.225054448470418e-20]"
mgh10,3,16,ffjm2_bfgs,52624.656059472356,105249.31211894471,81.10537594656746,1203.9739372869876,1000,12967,1001,282.809571635,false,maximum_iterations,"[0.02, 4000.0, 250.0]","[0.09492675992706813, 4049.102953956588, 265.95655975574726]"
mgh10,3,16,ffjm2_trust_bfgs,43.9729275851777,87.9458551703554,2.3444862866195684,0.7973044011892656,64,140,65,3.114296967,false,trust_region_stalled,"[0.02, 4000.0, 250.0]","[0.0056096364710444884, 6181.346346284887, 345.22363462408646]"
mgh10,3,16,ffjm2_box_bfgs,42037.96727411511,84075.93454823022,72.48962621826925,128.6429852704507,1000,11821,1001,19.863091836,false,maximum_iterations,"[0.02, 4000.0, 250.0]","[0.07393084736025425, 4218.455065722966, 272.88112101920746]"
mgh10,3,16,bfgs_backtracking2,43.97292758504964,87.94585517009928,2.344486286616154,2.281500221901915,386,552,386,0.001577045,true,step_converged,"[0.02, 4000.0, 250.0]","[0.005609636498023731, 6181.346342284814, 345.2236344898585]"
mgh11,3,100,ffjm2_bfgs,2.4076065665387403,4.815213133077481,0.2194359390135873,5.2977195986212005,1000,6780,1001,22.170719428,false,maximum_iterations,"[5.0, 2.5, 0.15]","[0.00861327609030317, 24.03622209141232, -0.34090267566224713]"
mgh11,3,100,ffjm2_trust_bfgs,1.2124634033619197,2.4249268067238394,0.1557217649117759,1.732529277477434,1000,1015,1001,16.109189909,false,maximum_iterations,"[5.0, 2.5, 0.15]","[5.1867304217012824e-5, 3.2010179820042164, -0.7854087242607131]"
mgh11,3,100,ffjm2_box_bfgs,0.4034352777462066,0.8068705554924132,0.08982597372099081,5.596177852464712e-10,218,1605,219,5.363484465,true,gradient_converged,"[5.0, 2.5, 0.15]","[0.0033698522985403287, 9.953452028347146e-5, -2.202877308468195]"
mgh11,3,100,bfgs_backtracking2,0.4034352777462066,0.8068705554924132,0.08982597372099081,9.022248201838542e-10,152,245,153,0.005901618,true,gradient_converged,"[5.0, 2.5, 0.15]","[3.6360756155806216e-6, 0.0022122721512513872, -2.2028773084682087]"
mgh12,3,10,ffjm2_bfgs,4.510429222871621e-22,9.020858445743241e-22,9.497819984471827e-12,2.2164613802866625e-11,8,19,9,0.073493143,true,gradient_converged,"[0.0, 10.0, 20.0]","[1.0000000000500429, 9.999999998866167, 0.9999999999620716]"
mgh12,3,10,ffjm2_trust_bfgs,2.935452429422723e-18,5.870904858845446e-18,7.662183017159957e-10,7.411729062048631e-10,11,12,12,0.122146326,true,gradient_converged,"[0.0, 10.0, 20.0]","[0.999999994949541, 10.000000103354171, 1.0000000044725317]"
mgh12,3,10,ffjm2_box_bfgs,1.6180723403820857e-21,3.2361446807641714e-21,1.79892875922427e-11,1.2145319307947402e-12,16,35,17,0.148330745,true,gradient_converged,"[0.0, 10.0, 20.0]","[0.9999999998108501, 10.000000002654183, 1.0000000001397698]"
mgh12,3,10,bfgs_backtracking2,1.5797638860152974e-21,3.1595277720305947e-21,1.7775060540067353e-11,3.202002460898708e-11,40,53,41,0.000172657,true,gradient_converged,"[0.0, 10.0, 20.0]","[0.9999999998057129, 10.000000000994103, 1.0000000001066744]"
mgh13,4,4,ffjm2_bfgs,1.0276080651386618e-11,2.0552161302773236e-11,2.2667245809081676e-6,1.2417179959996325e-7,1000,3499,1001,12.305518132,false,maximum_iterations,"[3.0, -1.0, 0.0, 1.0]","[-0.0011164907883662214, 0.0001116479285515942, 0.0006337330644648263, 0.0006337315375176434]"
mgh13,4,4,ffjm2_trust_bfgs,1.3014173654309315e-12,2.602834730861863e-12,8.066651614613499e-7,5.385668843375541e-9,7,8,8,0.077910994,true,gradient_converged,"[3.0, -1.0, 0.0, 1.0]","[-0.001272367741692459, 0.00012723676120826954, -0.0005308486663298487, -0.0005308490850512451]"
mgh13,4,4,ffjm2_box_bfgs,2.314000389265217e-12,4.628000778530434e-12,1.0756394352349715e-6,7.652240026308885e-9,7,18,8,0.067839118,true,gradient_converged,"[3.0, -1.0, 0.0, 1.0]","[0.0015445681568704776, -0.00015445679962830847, 0.0005716081874507044, 0.0005716087466397737]"
mgh13,4,4,bfgs_backtracking2,1.5664898045692352e-14,3.1329796091384704e-14,8.850112441571675e-8,3.6077857126618616e-9,44,55,45,7.8155e-5,true,gradient_converged,"[3.0, -1.0, 0.0, 1.0]","[-0.00013885976630444033, 1.3886013267357531e-5, 0.00017345765925713658, 0.00017345768760752015]"
mgh14,4,6,ffjm2_bfgs,4.0966936497545255e-24,8.193387299509051e-24,1.168573724639646e-12,1.841288975925855e-11,2,13,3,0.028202636,true,gradient_converged,"[-3.0, -1.0, -3.0, -1.0]","[0.9999999999985857, 0.9999999999971343, 1.0000000000014801, 1.0000000000028815]"
mgh14,4,6,ffjm2_trust_bfgs,4.782469237902384e-29,9.564938475804768e-29,3.992688834149398e-15,3.060194428551844e-14,5,6,6,0.082459389,true,gradient_converged,"[-3.0, -1.0, -3.0, -1.0]","[0.9999999999999949, 0.9999999999999899, 1.000000000000005, 1.0000000000000102]"
mgh14,4,6,ffjm2_box_bfgs,1.0538688655686955e-30,2.107737731137391e-30,5.926969055564841e-16,2.3758316914912085e-14,3,15,4,0.028170527,true,gradient_converged,"[-3.0, -1.0, -3.0, -1.0]","[1.0000000000000002, 1.0000000000000004, 0.9999999999999998, 0.9999999999999994]"
mgh14,4,6,bfgs_backtracking2,3.5215347722240323e-22,7.0430695444480645e-22,1.0834412416345787e-11,5.460932614607619e-10,30,44,31,5.816e-5,true,gradient_converged,"[-3.0, -1.0, -3.0, -1.0]","[1.0000000000026648, 1.0000000000053089, 0.9999999999956606, 0.9999999999940318]"
mgh15,4,11,ffjm2_bfgs,0.00015375280192479198,0.00030750560384958396,0.005287254003300458,8.360307193830782e-9,32,84,33,0.468112488,true,gradient_converged,"[0.25, 0.39, 0.415, 0.39]","[0.19280695790437608, 0.1912819833731874, 0.12305648699240747, 0.13606218394376524]"
mgh15,4,11,ffjm2_trust_bfgs,0.00015375280196127612,0.00030750560392255223,0.005287254003927767,1.489533050809144e-8,1000,1011,1001,7.854383447,false,maximum_iterations,"[0.25, 0.39, 0.415, 0.39]","[0.19280685116906784, 0.19128769817968722, 0.12305930123412151, 0.1360645516032093]"
mgh15,4,11,ffjm2_box_bfgs,0.00015375280192476116,0.0003075056038495223,0.005287254003299928,5.709638680695056e-9,21,54,22,0.23845451,true,gradient_converged,"[0.25, 0.39, 0.415, 0.39]","[0.1928069517203715, 0.19128214328516374, 0.12305659451830134, 0.13606221878195104]"
mgh15,4,11,bfgs_backtracking2,0.00015375280192461875,0.0003075056038492375,0.00528725400329748,4.1328610828486283e-10,32,39,33,0.000131507,true,gradient_converged,"[0.25, 0.39, 0.415, 0.39]","[0.1928069347239284, 0.1912823316622282, 0.12305651047326634, 0.1360623320002761]"
mgh16,4,20,ffjm2_bfgs,42911.10081317811,85822.20162635623,65.50656517722335,5.929805291093683e-6,1000,10435,1001,8.954432298,false,maximum_iterations,"[25.0, 5.0, -5.0, -1.0]","[-11.594439907796176, 13.203630052163767, -0.40343948714859384, 0.23677877769699232]"
mgh16,4,20,ffjm2_trust_bfgs,42911.10081317813,85822.20162635625,65.50656517722337,7.766584039833894e-5,22,68,23,0.570518616,false,trust_region_stalled,"[25.0, 5.0, -5.0, -1.0]","[-11.594439895494208, 13.203630049643863, -0.4034394811749964, 0.2367787806341545]"
mgh16,4,20,ffjm2_box_bfgs,42911.100813178135,85822.20162635627,65.50656517722337,6.105420463979895e-5,1000,11584,1001,9.568981939,false,maximum_iterations,"[25.0, 5.0, -5.0, -1.0]","[-11.594439899139704, 13.203630050357194, -0.40343947945811126, 0.23677878887740245]"
mgh16,4,20,bfgs_backtracking2,42911.10081317813,85822.20162635625,65.50656517722337,2.831466234757188e-5,25,72,26,0.000296643,true,function_converged,"[25.0, 5.0, -5.0, -1.0]","[-11.594439906504096, 13.203630051548341, -0.403439498811316, 0.2367787725247829]"
mgh17,5,33,ffjm2_bfgs,2.7324473487412416e-5,5.464894697482483e-5,0.001286867785052844,1.4201444258499603e-7,1000,13477,1001,28.67842912,false,maximum_iterations,"[0.5, 1.5, -1.0, 0.01, 0.02]","[0.3754100519741608, 1.935846895384926, -1.4646871191961413, 0.01286753460833825, 0.022122699731767632]"
mgh17,5,33,ffjm2_trust_bfgs,2.7324473736792533e-5,5.4648947473585065e-5,0.0012868677909252215,8.212109638956782e-9,29,33,30,0.462232022,true,gradient_converged,"[0.5, 1.5, -1.0, 0.01, 0.02]","[0.37540908375558746, 1.9357340130434688, -1.4645735036203107, 0.012867305672289258, 0.022123156487852222]"
mgh17,5,33,ffjm2_box_bfgs,2.73244734874158e-5,5.46489469748316e-5,0.0012868677850529238,1.009227675969331e-9,8,27,9,0.127281856,true,gradient_converged,"[0.5, 1.5, -1.0, 0.01, 0.02]","[0.3754100536066054, 1.935847090044915, -1.4646873150621784, 0.012867534998568785, 0.02212269894192218]"
mgh17,5,33,bfgs_backtracking2,2.7324473487415025e-5,5.464894697483005e-5,0.0012868677850529056,8.22766944545086e-9,58,90,59,0.000766085,true,gradient_converged,"[0.5, 1.5, -1.0, 0.01, 0.02]","[0.37541005208128053, 1.9358469099543332, -1.4646871338370433, 0.012867534634315406, 0.022122699673089035]"
mgh18,6,13,ffjm2_bfgs,8.834224197345826e-17,1.7668448394691652e-16,3.686612828839341e-9,2.3356275890462987e-9,74,236,75,1.380133233,true,gradient_converged,"[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[4.000003181675028, 9.999996417280903, 3.000002216996873, 5.000002845775169, 1.0000006352657764, 1.0000010137781727]"
mgh18,6,13,ffjm2_trust_bfgs,2.134880996390109e-5,4.269761992780218e-5,0.0018123002792414479,0.00012712421331689399,1000,1011,1001,8.351276077,false,maximum_iterations,"[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[1.0144849010675108, 9.080845756510211, 1.0426698116350184, 5.704010660403786, 4.437896764649789, 3.7963695446945493]"
mgh18,6,13,ffjm2_box_bfgs,6.431864086494762e-16,1.2863728172989524e-15,9.947449682046272e-9,6.333663770111739e-10,15,36,16,0.191365201,true,gradient_converged,"[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[1.000001754325071, 9.99999036368704, 1.0000027945793535, 5.000007748593222, 4.000008696011213, 3.0000059730838045]"
mgh18,6,13,bfgs_backtracking2,0.0028278249627500095,0.005655649925500019,0.020857852101048954,1.2767277303440512e-8,40,44,41,0.000221009,true,gradient_converged,"[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[1.7114159863737772, 17.68319876090973, 1.1631436528669623, 5.186561815073127, 1.7114159863737424, 1.1631436528669745]"
mgh19,11,65,ffjm2_bfgs,0.020084300255541355,0.04016860051108271,0.024859172741691797,2.709946169921472e-9,21,53,22,0.513540009,true,gradient_converged,"[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]","[1.3099359265661183, -0.431378618695898, -0.6336168428209404, -0.5993700439077259, 0.7538330266573354, 0.9052811201916903, 1.3655404460130294, 4.824276592621191, 2.3989496981792438, 4.568866356061228, 5.675348520938222]"
mgh19,11,65,ffjm2_trust_bfgs,0.04397272420475025,0.0879454484095005,0.03678324208940397,0.009004752547055071,1000,1020,1001,11.876095531,false,maximum_iterations,"[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]","[2.5081632592471053, 1.1427435944277393, -0.4756699193849342, -0.5898000029257022, 0.5311407619181527, 0.4231296168999081, 2.3775762533807705, 5.214538602754857, 0.037377694399185715, 4.606839227244184, 5.633725193061411]"
mgh19,11,65,ffjm2_box_bfgs,0.043838406724559326,0.08767681344911865,0.036727020748535594,8.973236742308176e-5,1000,3950,1001,22.343983931,false,maximum_iterations,"[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]","[2.773651740061875, 1.4116196365349838, -0.48104959129891794, -0.5956873865488824, 0.5588791503968444, 0.3725331299416234, 2.378236965830454, 5.08926544842106, -0.1235473941292377, 4.603592254596392, 5.633603943662443]"
mgh19,11,65,bfgs_backtracking2,0.13737733322905482,0.27475466645810964,0.0650153433320651,8.291793370574357e-10,112,147,113,0.021605549,true,gradient_converged,"[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]","[5.880605222351691, 5.393167465065706, 0.3862698372308295, -0.33418400565374257, 0.45758891652510447, 0.10813920406390205, 2.136907652732453, 8.659131266777734, -1.2983378001559533, 3.327714099883609, 5.578612590740302]"
