problem,n,m,method,f,sse,rmsd,gradient_norm,iterations,function_evaluations,gradient_evaluations,execution_time_seconds,converged,status,x0,solution
mgh12,3,10,bfgs,1.5797638860152974e-21,3.1595277720305947e-21,1.7775060540067353e-11,3.202002460898708e-11,40,53,41,0.000179426,true,gradient_converged,"[0.0, 10.0, 20.0]","[0.9999999998057129, 10.000000000994103, 1.0000000001066744]"
mgh12,3,10,bobyqa,445.9850787171781,891.9701574343562,9.444417173305911,61.56091815705484,41,41,0,0.000123556,false,XTOL_REACHED,"[0.0, 10.0, 20.0]","[0.5649164665939564, 1128.1875399589821, 18.411089418996507]"
mgh12,3,10,mads,2.2817642252411134e-7,4.563528450482227e-7,0.0002136241664812815,0.0003630480193840915,381,381,0,0.704884645,false,1,"[0.0, 10.0, 20.0]","[73.0, 610.0, 0.0]"
mgh13,4,4,ipopt,5.712632594803694e-18,1.1425265189607388e-17,1.6900639921026206e-9,1.2069242792292501e-8,47,323,49,0.016845988,true,LOCALLY_SOLVED,"[3.0, -1.0, 0.0, 1.0]","[-4.568097153898457e-5, 4.568184648633166e-6, -9.185918519405591e-6, -9.184749375424289e-6]"
mgh13,4,4,bfgs,1.5664898045692352e-14,3.1329796091384704e-14,8.850112441571675e-8,3.6077857126618616e-9,44,55,45,8.712e-5,true,gradient_converged,"[3.0, -1.0, 0.0, 1.0]","[-0.00013885976630444033, 1.3886013267357531e-5, 0.00017345765925713658, 0.00017345768760752015]"
mgh13,4,4,bobyqa,2.2515072285153532e-14,4.5030144570307065e-14,1.0610153694728822e-7,8.841148876884774e-10,892,892,0,0.001174943,true,XTOL_REACHED,"[3.0, -1.0, 0.0, 1.0]","[0.00044794827603391723, -4.4794829235064056e-5, 6.23745184351606e-5, 6.237466030880741e-5]"
mgh13,4,4,mads,1.858428074444126e-8,3.716856148888252e-8,9.639574872483033e-5,0.00027328194239649765,600,600,0,1.421322887,false,1,"[3.0, -1.0, 0.0, 1.0]","[0.00295, -0.00029225072, 0.006737877, 0.006734125]"
mgh14,4,6,ipopt,1.1033487509589342e-19,2.2066975019178684e-19,1.917766714139943e-10,9.591614021702308e-9,49,188,51,0.014780502,true,LOCALLY_SOLVED,"[-3.0, -1.0, -3.0, -1.0]","[0.9999999999329249, 0.9999999998392495, 1.000000000067837, 1.0000000001733935]"
mgh14,4,6,bfgs,3.5215347722240323e-22,7.0430695444480645e-22,1.0834412416345787e-11,5.460932614607619e-10,30,44,31,5.9009e-5,true,gradient_converged,"[-3.0, -1.0, -3.0, -1.0]","[1.0000000000026648, 1.0000000000053089, 0.9999999999956606, 0.9999999999940318]"
mgh14,4,6,bobyqa,6.183525057915028e-16,1.2367050115830056e-15,1.435679288457213e-8,3.153698871462868e-7,483,483,0,0.000655035,false,SUCCESS,"[-3.0, -1.0, -3.0, -1.0]","[0.9999999855067583, 0.9999999697409152, 1.0000000164445357, 1.0000000337329906]"
mgh14,4,6,mads,3.766753380246904e-7,7.533506760493808e-7,0.00035434227239807296,0.01260623854307342,951,951,0,2.286184855,false,1,"[-3.0, -1.0, -3.0, -1.0]","[0.99967241215497, 0.99932559953112, 1.00032359877751, 1.00059196286087]"
mgh15,4,11,ipopt,0.00015375280192461908,0.00030750560384923815,0.0052872540032974855,5.442808166541969e-10,25,105,27,0.007764357,true,LOCALLY_SOLVED,"[0.25, 0.39, 0.415, 0.39]","[0.19280693507958108, 0.19128232703777004, 0.12305650775624105, 0.1360623310149986]"
mgh15,4,11,bfgs,0.00015375280192461875,0.0003075056038492375,0.00528725400329748,4.1328610828486283e-10,32,39,33,0.000134773,true,gradient_converged,"[0.25, 0.39, 0.415, 0.39]","[0.1928069347239284, 0.1912823316622282, 0.12305651047326634, 0.1360623320002761]"
mgh15,4,11,bobyqa,0.00015375280192461886,0.0003075056038492377,0.005287254003297482,1.4971767801017064e-10,332,332,0,0.000774566,true,XTOL_REACHED,"[0.25, 0.39, 0.415, 0.39]","[0.1928069344914423, 0.1912823291399733, 0.1230565072128612, 0.13606233060429748]"
mgh15,4,11,mads,0.0008974045393887921,0.0017948090787775841,0.01277358452851247,0.0007487930058052455,494,494,0,1.152943396,false,1,"[0.25, 0.39, 0.415, 0.39]","[0.233147399731, -433.1047, -435.40605, -176.31650000000005]"
mgh16,4,20,ipopt,42911.10081317817,85822.20162635634,65.5065651772234,6.760642062322894e-6,20,43,22,0.005631452,true,LOCALLY_SOLVED,"[25.0, 5.0, -5.0, -1.0]","[-11.594439904162815, 13.203630050856047, -0.40343948899088516, 0.23677877546446283]"
mgh16,4,20,bfgs,42911.10081317813,85822.20162635625,65.50656517722337,2.831466234757188e-5,25,72,26,0.0003061,true,function_converged,"[25.0, 5.0, -5.0, -1.0]","[-11.594439906504096, 13.203630051548341, -0.403439498811316, 0.2367787725247829]"
mgh16,4,20,bobyqa,42911.10081317814,85822.20162635628,65.50656517722338,0.0002322144660560382,244,244,0,0.000988565,false,SUCCESS,"[25.0, 5.0, -5.0, -1.0]","[-11.594439833511746, 13.203630027055851, -0.4034395834491276, 0.23677872875188546]"
mgh16,4,20,mads,42911.10081341784,85822.20162683568,65.50656517740633,0.1229786563403819,526,526,0,1.409760344,false,1,"[25.0, 5.0, -5.0, -1.0]","[-11.59444520329925, 13.20362901249628, -0.403431, 0.236778708401]"
mgh17,5,33,ipopt,2.7324473487413148e-5,5.4648946974826296e-5,0.0012868677850528614,1.1923575777819981e-8,90,1023,92,0.037259811,true,LOCALLY_SOLVED,"[0.5, 1.5, -1.0, 0.01, 0.02]","[0.3754100521582061, 1.9358469182555211, -1.464687142235682, 0.01286753465135551, 0.022122699640504773]"
