problem,n,m,method,f,sse,rmsd,gradient_norm,iterations,function_evaluations,gradient_evaluations,execution_time_seconds,converged,status,x0,solution
mgh20,6,31,ffjm2_psb,0.0011438376740018335,0.002287675348003667,0.008590458600555632,4.871460345711111e-6,7,11,8,1.04917931,true,gradient_converged,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.015757700637457274, 1.0124019527413062, -0.2326565683790035, 1.2592812011325343, -1.512337512246214, 0.992378181408614]"
mgh21,20,20,ffjm2_psb,2.4060216859331985e-7,4.812043371866397e-7,0.00015511356117158803,0.00031003487435346,5,10,6,1.257780964,true,gradient_converged,"[-1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0]","[0.9997808112316501, 0.9995607946214764, 0.9997808112316501, 0.9995607946214763, 0.9997808112316501, 0.9995607946214764, 0.9997808112316501, 0.9995607946214763, 0.9997808112316501, 0.9995607946214763, 0.9997808112316501, 0.9995607946214763, 0.99978081123165, 0.9995607946214763, 0.9997808112316501, 0.9995607946214763, 0.9997808112316501, 0.9995607946214764, 0.9997808112316501, 0.9995607946214764]"
mgh22,20,20,ffjm2_psb,1.2949742011844355e-7,2.589948402368871e-7,0.00011379693322688602,0.00016771481279128473,6,10,7,1.27003312,true,gradient_converged,"[3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0]","[0.0006895159674507496, -6.792256932821347e-5, 0.007396991255968731, 0.007396772713751106, 0.0006895159719937163, -6.792256978272165e-5, 0.007396991255449306, 0.00739677271323233, 0.0006895159678263624, -6.792256936579213e-5, 0.007396991255921186, 0.007396772713703616, 0.0006895159667048602, -6.792256925359e-5, 0.007396991256052879, 0.0073967727138351536, 0.0006895159684611775, -6.792256942930361e-5, 0.007396991255866188, 0.007396772713648712]"
mgh23,4,5,ffjm2_psb,1.2085081435365455e-5,2.417016287073091e-5,0.0021986433485552364,2.1132561018565676e-5,5,9,6,0.33706029,true,gradient_converged,"[1.0, 2.0, 3.0, 4.0]","[0.09495766900960725, 0.18441295267653557, 0.27386823634346386, 0.36332352001039203]"
mgh24,4,8,ffjm2_psb,1.7602553933772663e-6,3.5205107867545327e-6,0.0006633730838256226,1.7276269909803124e-6,5,8,6,0.552174838,true,gradient_converged,"[0.5, 0.5, 0.5, 0.5]","[0.1999979497587455, 0.28544168429628464, 0.42152561082882417, 0.4901077143531149]"
mgh25,10,12,ffjm2_psb,1.060095468104033e-10,2.120190936208066e-10,4.2033626778727864e-6,0.0002860758119614738,3,11,4,0.301728858,true,gradient_converged,"[0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.30000000000000004, 0.19999999999999996, 0.09999999999999998, 0.0]","[1.0000000377714338, 1.0000000755428673, 1.000000113314301, 1.0000001510857348, 1.0000001888571686, 1.000000226628602, 1.0000002644000359, 1.0000003021714696, 1.0000003399429032, 1.000000377714337]"
mgh26,10,10,ffjm2_psb,1.5479248344683013e-5,3.0958496689366025e-5,0.0017595026765926225,0.0009780560674594674,6,10,7,1.346782332,true,gradient_converged,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]","[0.05600908549150239, 0.057714083739958226, 0.05967133700001026, 0.061963443340926766, 0.06473125729084539, 0.06826587133023825, 0.2072558779473548, 0.16261136642391785, 0.0893304873850604, 0.09787540326716758]"
mgh27,10,10,ffjm2_psb,2.900535799794992e-6,5.801071599589984e-6,0.0007616476612968744,0.0004254729348716144,4,8,5,0.252064662,true,gradient_converged,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[1.0022618259945695, 1.0022618259945695, 1.0022618259945695, 1.0022618259945695, 1.0022618259945695, 1.0022618259945695, 1.0022618259945695, 1.0022618259945695, 1.0022618259945695, 0.9776044048232466]"
mgh28,10,10,ffjm2_psb,1.972051403643159e-6,3.944102807286318e-6,0.0006280209237984288,0.00020615547428721505,5,8,6,0.363417342,true,gradient_converged,"[-0.08264462809917356, -0.1487603305785124, -0.1983471074380165, -0.23140495867768596, -0.24793388429752064, -0.24793388429752067, -0.23140495867768596, -0.1983471074380165, -0.14876033057851237, -0.08264462809917358]","[-0.045575953122001606, -0.08617761426479738, -0.12086023574819324, -0.14855856986787275, -0.1680506539949245, -0.17789661991731825, -0.17634358651372403, -0.16118317572990148, -0.12954222504196403, -0.07757518373267058]"
mgh29,10,10,ffjm2_psb,5.032557080135952e-9,1.0065114160271904e-8,3.172556407736812e-5,0.00012925098425688167,4,6,5,0.212887429,true,gradient_converged,"[-0.08264462809917356, -0.1487603305785124, -0.1983471074380165, -0.23140495867768596, -0.24793388429752064, -0.24793388429752067, -0.23140495867768596, -0.1983471074380165, -0.14876033057851237, -0.08264462809917358]","[-0.04315471216357895, -0.08155834048974597, -0.11446033883809184, -0.14094372930650398, -0.15987652871483687, -0.1698449438143791, -0.16905993466395872, -0.15522399117467545, -0.12533698715004996, -0.07540612218991269]"
mgh30,10,10,ffjm2_psb,1.786942549260016e-10,3.573885098520032e-10,5.978197971395755e-6,5.304214986875377e-5,4,8,5,0.418055836,true,gradient_converged,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[-0.5707230692431632, -0.6818083596128666, -0.7022117617452827, -0.7055125083014279, -0.7049082293852627, -0.7014989341330975, -0.6918919572878511, -0.6657993935395703, -0.5960378878856908, -0.41641417915893697]"
mgh31,10,10,ffjm2_psb,1.528642796114747,3.057285592229494,0.5529272639533607,0.0009470186108039159,11,23,12,2.857346426,true,gradient_converged,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[0.21064407158805676, 0.26089882817550764, 0.22780401440695894, 0.19685533953299506, 0.20328564810759267, 0.22256037379050309, 0.16461835804886557, 0.0517923507954284, -0.07442570833920373, -0.14823140211956903]"
mgh32,10,20,ffjm2_psb,5.000000000000002,10.000000000000004,0.7071067811865477,3.8459253727671276e-16,1,3,2,9.9514e-5,true,gradient_converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
mgh33,10,20,ffjm2_psb,2.317073170731707,4.634146341463414,0.4813598623412329,1.0639109709456777e-7,3,11,4,0.12885868,true,gradient_converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8573329110065008, 0.7146658219983827, 0.5719987330189206, 0.4293316438974909, 0.2866645550582721, 0.14399746609502373, 0.0013303767120440568, -0.14133671213166932, -0.28400380113251567, -0.4266708899544379]"
mgh34,10,20,ffjm2_psb,3.0675675675675715,6.135135135135143,0.5538562600140556,1.5522017589599086e-10,1,9,2,0.000106977,true,gradient_converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 0.6907118385991626, 0.5360677578987438, 0.38142367719832515, 0.22677959649790647, 0.07213551579748767, -0.0825085649029309, -0.2371526456033497, -0.3917967263037685, 1.0]"
