problem,n,m,method,f,sse,rmsd,gradient_norm,iterations,function_evaluations,gradient_evaluations,execution_time_seconds,converged,status,x0,solution
mgh13,4,4,ffjm2_trust_sr1,1.4471006629948852e-12,2.8942013259897704e-12,8.506176176740302e-7,7.940054495259187e-9,6,7,7,0.075361699,true,gradient_converged,"[3.0, -1.0, 0.0, 1.0]","[-0.0012644105745465719, 0.00012644105309271464, -0.0005590567852078953, -0.0005590569302615638]"
mgh13,4,4,bfgs_backtracking2,1.5664898045692352e-14,3.1329796091384704e-14,8.850112441571675e-8,3.6077857126618616e-9,44,55,45,7.4793e-5,true,gradient_converged,"[3.0, -1.0, 0.0, 1.0]","[-0.00013885976630444033, 1.3886013267357531e-5, 0.00017345765925713658, 0.00017345768760752015]"
mgh14,4,6,ffjm2_trust_sr1,2.206697751561376e-21,4.413395503122752e-21,2.712131850016008e-11,1.2771191903816553e-9,4,5,5,0.070100363,true,gradient_converged,"[-3.0, -1.0, -3.0, -1.0]","[0.9999999999859129, 0.9999999999677777, 1.000000000014677, 1.0000000000252172]"
mgh14,4,6,bfgs_backtracking2,3.5215347722240323e-22,7.0430695444480645e-22,1.0834412416345787e-11,5.460932614607619e-10,30,44,31,7.0231e-5,true,gradient_converged,"[-3.0, -1.0, -3.0, -1.0]","[1.0000000000026648, 1.0000000000053089, 0.9999999999956606, 0.9999999999940318]"
mgh15,4,11,ffjm2_trust_sr1,0.0001537528019246279,0.0003075056038492558,0.005287254003297637,3.2122513794894756e-9,13,18,14,0.18002416,true,gradient_converged,"[0.25, 0.39, 0.415, 0.39]","[0.19280693031267282, 0.1912823608688094, 0.12305649338649902, 0.13606234218471716]"
mgh15,4,11,bfgs_backtracking2,0.00015375280192461875,0.0003075056038492375,0.00528725400329748,4.1328610828486283e-10,32,39,33,0.000135514,true,gradient_converged,"[0.25, 0.39, 0.415, 0.39]","[0.1928069347239284, 0.1912823316622282, 0.12305651047326634, 0.1360623320002761]"
mgh16,4,20,ffjm2_trust_sr1,42911.100813178135,85822.20162635627,65.50656517722337,4.136221355560686e-11,7,8,8,0.073995056,true,gradient_converged,"[25.0, 5.0, -5.0, -1.0]","[-11.594439904762165, 13.203630051207204, -0.40343948817685943, 0.2367787744557362]"
mgh16,4,20,bfgs_backtracking2,42911.10081317813,85822.20162635625,65.50656517722337,2.831466234757188e-5,25,72,26,0.000319528,true,function_converged,"[25.0, 5.0, -5.0, -1.0]","[-11.594439906504096, 13.203630051548341, -0.403439498811316, 0.2367787725247829]"
mgh17,5,33,ffjm2_trust_sr1,2.7324473487419064e-5,5.464894697483813e-5,0.0012868677850530006,5.654843472002054e-9,10,11,11,0.254817971,true,gradient_converged,"[0.5, 1.5, -1.0, 0.01, 0.02]","[0.37541005639271674, 1.9358474086011495, -1.4646876357317247, 0.012867535647325477, 0.022122697657716576]"
mgh17,5,33,bfgs_backtracking2,2.7324473487415025e-5,5.464894697483005e-5,0.0012868677850529056,8.22766944545086e-9,58,90,59,0.000655147,true,gradient_converged,"[0.5, 1.5, -1.0, 0.01, 0.02]","[0.37541005208128053, 1.9358469099543332, -1.4646871338370433, 0.012867534634315406, 0.022122699673089035]"
mgh18,6,13,ffjm2_trust_sr1,5.344362804733235e-13,1.068872560946647e-12,2.86741985461957e-7,7.92851006105619e-9,134,140,135,1.652579861,true,gradient_converged,"[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[1.0000523992212038, 9.999728634357252, 1.000082756917198, 5.000220466720527, 4.000251164750947, 3.0001663069902533]"
mgh18,6,13,bfgs_backtracking2,0.0028278249627500095,0.005655649925500019,0.020857852101048954,1.2767277303440512e-8,40,44,41,0.000235973,true,gradient_converged,"[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[1.7114159863737772, 17.68319876090973, 1.1631436528669623, 5.186561815073127, 1.7114159863737424, 1.1631436528669745]"
