alpha,f,f_plot,RMSD_plot,x1,x2,x3
0.09586466165413533,1.6327229315212428,1.6327229315212428,0.06388902353928338,0.09323152055890763,0.09070014266114604,0.1858076219785944
0.09649122807017543,1.6438598087353007,1.6438598087353007,0.06410654819781089,0.09325264160831226,0.09070471875697052,0.18643381558629765
0.09711779448621553,1.6564763214241762,1.6564763214241762,0.06435208468698152,0.09327376265771688,0.09070929485279501,0.1870600091940009
0.09774436090225563,1.670567534746375,1.670567534746375,0.06462521827325567,0.09329488370712151,0.09071387094861949,0.18768620280170412
0.09837092731829573,1.6861285651558622,1.6861285651558622,0.06492550664330357,0.09331600475652613,0.09071844704444397,0.18831239640940733
0.09899749373433583,1.7031545798503933,1.7031545798503933,0.06525248232539498,0.09333712580593076,0.09072302314026846,0.18893859001711058
0.09962406015037593,1.7216407962256792,1.7216407962256792,0.06560565517212824,0.09335824685533538,0.09072759923609294,0.18956478362481383
0.10025062656641603,1.7415824813357,1.7415824813357,0.06598451487538004,0.09337936790474001,0.09073217533191742,0.19019097723251704
0.10087719298245613,1.7629749513586592,1.7629749513586592,0.066388533485811,0.09340048895414463,0.09073675142774192,0.19081717084022026
0.10150375939849623,1.78581357106876,1.78581357106876,0.06681716791118807,0.09342161000354926,0.0907413275235664,0.1914433644479235
0.10213032581453634,1.8100937533137194,1.8100937533137194,0.0672698623700413,0.09344273105295388,0.09074590361939087,0.19206955805562673
0.10275689223057644,1.8358109584978453,1.8358109584978453,0.06774605077969205,0.0934638521023585,0.09075047971521537,0.19269575166332997
0.10338345864661654,1.86296069407063,1.86296069407063,0.06824515906038006,0.09348497315176313,0.09075505581103985,0.1933219452710332
0.10401002506265664,1.891538514020817,1.891538514020817,0.06876660733998764,0.09350609420116775,0.09075963190686433,0.1939481388787364
0.10463659147869674,1.9215400183758293,1.9215400183758293,0.06930981204663286,0.09352721525057238,0.0907642080026888,0.19457433248643966
0.10526315789473684,1.9529608527066546,1.9529608527066546,0.06987418787912054,0.093548336299977,0.0907687840985133,0.1952005260941429
0.10588972431077694,1.9857967076376746,1.9857967076376746,0.07045914964782209,0.09356945734938163,0.09077336019433778,0.19582671970184612
0.10651629072681704,2.0200433183620587,2.0200433183620587,0.07106411398100414,0.09359057839878625,0.09077793629016226,0.19645291330954934
0.10714285714285714,2.0556964641619304,2.0556964641619304,0.07168850089383112,0.09361169944819088,0.09078251238598675,0.19707910691725258
0.10776942355889724,2.092751967933743,2.092751967933743,0.07233173521929609,0.0936328204975955,0.09078708848181123,0.19770530052495583
0.10839598997493734,2.131205695718656,2.131205695718656,0.07299324790209462,0.09365394154700013,0.09079166457763571,0.19833149413265905
0.10902255639097744,2.1710535562378026,2.1710535562378026,0.07367247715798965,0.09367506259640475,0.0907962406734602,0.19895768774036227
0.10964912280701754,2.21229150043226,2.21229150043226,0.07436886950250522,0.09369618364580938,0.09080081676928468,0.1995838813480655
0.11027568922305764,2.2549155210081397,2.2549155210081397,0.07508188065385915,0.093717304695214,0.09080539286510916,0.20021007495576876
0.11090225563909774,2.2989216519860545,2.2989216519860545,0.07581097631586825,0.09373842574461863,0.09080996896093366,0.20083626856347198
0.11152882205513784,2.344305968255582,2.344305968255582,0.07655563284722396,0.09375954679402325,0.09081454505675814,0.2014624621711752
0.11215538847117794,2.391064585133974,2.391064585133974,0.07731533782397212,0.09378066784342788,0.09081912115258262,0.20208865577887844
0.11278195488721804,2.439193657929931,2.439193657929931,0.07808959050235074,0.0938017888928325,0.09082369724840711,0.20271484938658169
0.11340852130325814,2.488689381511321,2.488689381511321,0.07887790218925896,0.09382290994223713,0.09082827334423159,0.2033410429942849
0.11403508771929824,2.5395479898778053,2.5395479898778053,0.07967979652769272,0.09384403099164175,0.09083284944005607,0.20396723660198812
0.11466165413533834,2.591765755737576,2.591765755737576,0.08049480970437746,0.09386515204104638,0.09083742553588056,0.20459343020969137
0.11528822055137844,2.6453389900885935,2.6453389900885935,0.08132249058668509,0.093886273090451,0.09084200163170504,0.20521962381739461
0.11591478696741854,2.700264041803903,2.700264041803903,0.08216240079567878,0.09390739413985563,0.09084657772752952,0.20584581742509783
0.11654135338345864,2.7565372972216995,2.7565372972216995,0.0830141147218607,0.09392851518926025,0.09085115382335401,0.20647201103280105
0.11716791979949874,2.8141551797387514,2.8141551797387514,0.0838772194898405,0.09394963623866488,0.0908557299191785,0.2070982046405043
0.11779448621553884,2.8731141494088055,2.8731141494088055,0.08475131487783545,0.0939707572880695,0.09086030601500297,0.20772439824820751
0.11842105263157894,2.9334107025445424,2.9334107025445424,0.08563601319749393,0.09399187833747413,0.09086488211082747,0.20835059185591076
0.11904761904761904,2.9950413713238095,2.9950413713238095,0.08653093913918607,0.09401299938687875,0.09086945820665195,0.20897678546361398
0.11967418546365914,3.058002723399684,3.058002723399684,0.0874357295875045,0.09403412043628338,0.09087403430247643,0.2096029790713172
0.12030075187969924,3.122291361514681,3.122291361514681,0.08835003341135023,0.094055241485688,0.0908786103983009,0.21022917267902044
0.12092731829573934,3.187903923118766,3.187903923118766,0.08927351123259863,0.09407636253509263,0.0908831864941254,0.2108553662867237
0.12155388471177944,3.2548370799912436,3.2548370799912436,0.09020583517698902,0.09409748358449725,0.09088776258994988,0.2114815598944269
0.12218045112781954,3.323087537866296,3.323087537866296,0.0911466886105345,0.09411860463390188,0.09089233868577436,0.21210775350213013
0.12280701754385964,3.392652036062679,3.392652036062679,0.09209576586443428,0.0941397256833065,0.09089691478159885,0.21273394710983337
