problem,n,m,method,f,sse,rmsd,gradient_norm,iterations,function_evaluations,gradient_evaluations,execution_time_seconds,converged,status,x0,solution
mgh07,3,3,ffjm2_bfgs,1.717590089329255e-13,3.43518017865851e-13,3.383873608090049e-7,1.1016325620934424e-5,9,31,10,13.680737342,true,gradient_converged,"[-1.0, 0.0, 0.0]","[1.000000000506642, 3.6824630355344716e-8, -8.871104633548703e-16]"
mgh07,3,3,bfgs_backtracking2,5.236320261563365e-19,1.047264052312673e-18,5.908367096225129e-10,5.028697146926833e-9,29,41,30,5.9446e-5,true,converged,"[-1.0, 0.0, 0.0]","[0.9999999999980391, -6.108499822114774e-10, -9.957338127193799e-10]"
mgh08,3,15,ffjm2_bfgs,0.00410743865332146,0.00821487730664292,0.023402104330797435,2.4996270996969066e-8,5,13,6,3.474877786,true,gradient_converged,"[1.0, 1.0, 1.0]","[0.08241064839942167, 1.1330390854057826, 2.343692301576324]"
mgh08,3,15,bfgs_backtracking2,0.004107438653289492,0.008214877306578983,0.023402104330706365,7.394161492709181e-10,27,34,28,0.000109679,true,converged,"[1.0, 1.0, 1.0]","[0.08241055957207155, 1.1330360875689756, 2.3436951829426325]"
mgh09,3,15,ffjm2_bfgs,5.893423035768725e-9,1.178684607153745e-8,2.8031941390180178e-5,5.967097229080107e-6,1,4,2,6.3939e-5,true,gradient_converged,"[0.4, 1.0, 0.0]","[0.39896464965319606, 1.0001039117801178, -2.2473565560822428e-21]"
mgh09,3,15,bfgs_backtracking2,5.639663848431548e-9,1.1279327696863096e-8,2.742180117699917e-5,1.5521307719980087e-9,4,6,5,2.9843e-5,true,converged,"[0.4, 1.0, 0.0]","[0.3989561382713217, 1.0000190844570773, 1.225054448470418e-20]"
mgh10,3,16,ffjm2_bfgs,56424.77520157387,112849.55040314775,83.98271786621777,4923.433062309404,546,7913,547,24891.273454583,true,step_converged,"[0.02, 4000.0, 250.0]","[0.1026327914928667, 3999.4464529107204, 263.9982521772004]"
mgh10,3,16,bfgs_backtracking2,43.97292758504964,87.94585517009928,2.344486286616154,2.281500221901915,386,552,386,0.001524185,true,converged,"[0.02, 4000.0, 250.0]","[0.005609636498023731, 6181.346342284814, 345.2236344898585]"
mgh11,3,100,ffjm2_bfgs,4.749794935597231,9.499589871194463,0.30821404690887244,0.1538111133183851,1000,5015,1001,1529.017845207,false,maximum_iterations,"[5.0, 2.5, 0.15]","[4.890210830464273, 2.519280760458502, 0.08951901427828378]"
mgh11,3,100,bfgs_backtracking2,0.4034352777462066,0.8068705554924132,0.08982597372099081,9.022248201838542e-10,152,245,153,0.005546317,true,converged,"[5.0, 2.5, 0.15]","[3.6360756155806216e-6, 0.0022122721512513872, -2.2028773084682087]"
mgh12,3,10,ffjm2_bfgs,6.4537638212904844e-15,1.2907527642580969e-14,3.592704780883195e-8,2.3787386382071857e-8,7,17,8,4.982081634,true,gradient_converged,"[0.0, 10.0, 20.0]","[0.9999998052073208, 10.00000462522041, 1.0000001792167]"
mgh12,3,10,bfgs_backtracking2,1.5797638860152974e-21,3.1595277720305947e-21,1.7775060540067353e-11,3.202002460898708e-11,40,53,41,0.000185128,true,converged,"[0.0, 10.0, 20.0]","[0.9999999998057129, 10.000000000994103, 1.0000000001066744]"
mgh13,4,4,ffjm2_bfgs,4.100942032569363e-10,8.201884065138726e-10,1.4319465829019885e-5,5.155085570667933e-7,2,8,3,1.503785873,true,gradient_converged,"[3.0, -1.0, 0.0, 1.0]","[0.004409992112685668, -0.0004409992112685904, -9.008851433330196e-5, -9.008851433311982e-5]"
mgh13,4,4,bfgs_backtracking2,1.5664898045692352e-14,3.1329796091384704e-14,8.850112441571675e-8,3.6077857126618616e-9,44,55,45,8.2563e-5,true,converged,"[3.0, -1.0, 0.0, 1.0]","[-0.00013885976630444033, 1.3886013267357531e-5, 0.00017345765925713658, 0.00017345768760752015]"
mgh14,4,6,ffjm2_bfgs,4.0966936497545255e-24,8.193387299509051e-24,1.168573724639646e-12,1.841288975925855e-11,2,13,3,2.373152074,true,gradient_converged,"[-3.0, -1.0, -3.0, -1.0]","[0.9999999999985857, 0.9999999999971343, 1.0000000000014801, 1.0000000000028815]"
mgh14,4,6,bfgs_backtracking2,3.5215347722240323e-22,7.0430695444480645e-22,1.0834412416345787e-11,5.460932614607619e-10,30,44,31,6.0495e-5,true,converged,"[-3.0, -1.0, -3.0, -1.0]","[1.0000000000026648, 1.0000000000053089, 0.9999999999956606, 0.9999999999940318]"
mgh15,4,11,ffjm2_bfgs,0.00015378422193706518,0.00030756844387413036,0.00528779421166529,5.354100670994583e-5,11,27,12,7.916417247,true,gradient_converged,"[0.25, 0.39, 0.415, 0.39]","[0.19246075377696342, 0.19358363534410292, 0.12123715380850211, 0.1372746125528718]"
mgh15,4,11,bfgs_backtracking2,0.00015375280192461875,0.0003075056038492375,0.00528725400329748,4.1328610828486283e-10,32,39,33,0.000142068,true,converged,"[0.25, 0.39, 0.415, 0.39]","[0.1928069347239284, 0.1912823316622282, 0.12305651047326634, 0.1360623320002761]"
mgh16,4,20,ffjm2_bfgs,42911.10081320667,85822.20162641334,65.50656517724515,0.00668761231076611,125,1355,126,232.172628758,true,function_converged,"[25.0, 5.0, -5.0, -1.0]","[-11.594439315237855, 13.203629835752901, -0.4034438852491097, 0.2367868981359425]"
mgh16,4,20,bfgs_backtracking2,42911.10081317813,85822.20162635625,65.50656517722337,2.831466234757188e-5,25,72,26,0.000313419,true,converged,"[25.0, 5.0, -5.0, -1.0]","[-11.594439906504096, 13.203630051548341, -0.403439498811316, 0.2367787725247829]"
mgh17,5,33,ffjm2_bfgs,2.7324473487415652e-5,5.4648946974831303e-5,0.0012868677850529204,1.216758987075817e-9,7,25,8,15.634263803,true,function_converged,"[0.5, 1.5, -1.0, 0.01, 0.02]","[0.375410052083008, 1.935846909861887, -1.4646871337451952, 0.012867534634311353, 0.022122699673200717]"
mgh17,5,33,bfgs_backtracking2,2.7324473487415025e-5,5.464894697483005e-5,0.0012868677850529056,8.22766944545086e-9,58,90,59,0.000617145,true,converged,"[0.5, 1.5, -1.0, 0.01, 0.02]","[0.37541005208128053, 1.9358469099543332, -1.4646871338370433, 0.012867534634315406, 0.022122699673089035]"
mgh18,6,13,ffjm2_bfgs,1.0558031380335231e-5,2.1116062760670463e-5,0.0012744851980511873,1.4562267702277121e-5,31,105,32,93.015350972,true,gradient_converged,"[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[5.6440978909024, 8.299925242117757, 6.510978201323697, 8.696884017283319, 1.179989442523443, 1.312278847355436]"
mgh18,6,13,bfgs_backtracking2,0.0028278249627500095,0.005655649925500019,0.020857852101048954,1.2767277303440512e-8,40,44,41,0.000235979,true,converged,"[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[1.7114159863737772, 17.68319876090973, 1.1631436528669623, 5.186561815073127, 1.7114159863737424, 1.1631436528669745]"
mgh19,11,65,ffjm2_bfgs,0.02008430028539709,0.04016860057079418,0.02485917276016864,1.027116879516927e-5,20,52,21,31.325206515,true,gradient_converged,"[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]","[1.3099380880905824, -0.43138206159896425, -0.6336175105417153, -0.5993708410912254, 0.7538413870403857, 0.9052658071051175, 1.3655481193415877, 4.824194427733319, 2.3989476866973396, 4.568864161716995, 5.675348445710147]"
mgh19,11,65,bfgs_backtracking2,0.13737733322905482,0.27475466645810964,0.0650153433320651,8.291793370574357e-10,112,147,113,0.003952766,true,converged,"[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]","[5.880605222351691, 5.393167465065706, 0.3862698372308295, -0.33418400565374257, 0.45758891652510447, 0.10813920406390205, 2.136907652732453, 8.659131266777734, -1.2983378001559533, 3.327714099883609, 5.578612590740302]"
mgh20,6,31,ffjm2_bfgs,0.001143835026776215,0.00228767005355243,0.00859044865994266,2.900297870776532e-14,3,11,4,2.502765099,true,gradient_converged,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.015725086401486597, 1.0124348693691072, -0.2329916259567198, 1.2604300877994112, -1.5137289227219788, 0.99299643243095]"
mgh20,6,31,bfgs_backtracking2,0.001143835026776227,0.002287670053552454,0.008590448659942705,7.070265396972292e-9,38,49,39,0.000915698,true,converged,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.01572508578600947, 1.012434869020316, -0.23299162620512914, 1.2604300948122444, -1.513728935122457, 0.9929964395085128]"
