problem,n,m,method,f,sse,rmsd,gradient_norm,iterations,function_evaluations,gradient_evaluations,execution_time_seconds,converged,status,x0,solution
mgh29,10,10,bfgs_backtracking2,9.104593422385946e-19,1.820918684477189e-18,4.267222380515444e-10,1.5632960060448564e-9,7,8,8,8.6655e-5,true,gradient_converged,"[-0.08264462809917356, -0.1487603305785124, -0.1983471074380165, -0.23140495867768596, -0.24793388429752064, -0.24793388429752067, -0.23140495867768596, -0.1983471074380165, -0.14876033057851237, -0.08264462809917358]","[-0.043164982353703626, -0.08157715617780473, -0.11448571391900905, -0.14097357647888495, -0.15990869603727004, -0.16987720240330786, -0.1690899838786513, -0.15524953500582697, -0.125355891050427, -0.07541653303031318]"
mgh30,10,10,ffjm2_ensemble,9.367723249499515e-31,1.873544649899903e-30,4.3284461991572713e-16,8.699221938329399e-15,3,9,4,0.152407973,true,gradient_converged,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[-0.5707221320112247, -0.681806949984275, -0.7022100760176601, -0.7055106298950805, -0.7049061557287438, -0.7014966070298512, -0.6918893223547983, -0.6657965144058537, -0.5960351090263658, -0.4164122575286934]"
mgh30,10,10,bfgs_backtracking2,1.9655441497253108e-19,3.9310882994506215e-19,1.9826972283862761e-10,4.026641021229466e-9,22,46,23,0.000102592,true,gradient_converged,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[-0.5707221319900262, -0.6818069499182731, -0.7022100759752478, -0.7055106298545913, -0.7049061557410178, -0.7014966069580328, -0.6918893223216892, -0.6657965144119163, -0.5960351090651976, -0.41641225757762435]"
mgh31,10,10,ffjm2_ensemble,1.34010996036416,2.68021992072832,0.5177084044834814,5.305444393270339e-6,41,194,42,4.121976438,true,function_converged,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[0.21717214053697934, 0.3064669363626343, 0.35678563104386135, 0.4483945051039038, 0.5776375401860245, 0.7131031053588825, 0.8239560879614859, 0.9219089689989011, 0.9969924474435023, 0.9634619598097727]"
mgh31,10,10,bfgs_backtracking2,1.340109960363068,2.680219920726136,0.5177084044832705,4.482312419926441e-9,42,78,43,0.00029979,true,gradient_converged,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[0.21717223906633465, 0.30646715004065106, 0.3567860972370706, 0.44839489413487954, 0.5776379509830071, 0.7131035097545539, 0.8239564802776945, 0.9219093371632414, 0.9969927785950936, 0.9634622703478914]"
mgh32,10,20,ffjm2_ensemble,5.000000000000002,10.000000000000004,0.7071067811865477,3.8459253727671276e-16,1,3,2,0.000142173,true,gradient_converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
mgh32,10,20,bfgs_backtracking2,4.999999999999999,9.999999999999998,0.7071067811865475,5.57880165459373e-16,1,2,2,1.9012e-5,true,gradient_converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[-0.9999999999999996, -0.9999999999999996, -0.9999999999999996, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998]"
mgh33,10,20,ffjm2_ensemble,2.317073170731697,4.634146341463394,0.48135986234123185,5.2597881952492406e-5,12,104,13,0.58248944,true,function_converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8573329109890215, 0.7146658219780431, 0.5719987329670646, 0.42933164395608625, 0.28666455494510773, 0.14399746593412938, 0.0013303769231508267, -0.14133671208782758, -0.2840038010988059, -0.4266708901097846]"
mgh33,10,20,bfgs_backtracking2,2.317073170731707,4.634146341463414,0.4813598623412329,1.4236318842335372e-10,4,13,5,4.4013e-5,true,gradient_converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8573329109924683, 0.7146658219812987, 0.5719987329755422, 0.4293316439625974, 0.2866645549568124, 0.14399746593653254, 0.0013303769234818859, -0.14133671204570145, -0.28400380107366996, -0.42667089008637515]"
mgh34,10,20,ffjm2_ensemble,3.0675675675675786,6.135135135135157,0.5538562600140562,3.762948807067008e-10,1,9,2,0.000160419,true,gradient_converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 0.6907118385991626, 0.536067757898744, 0.38142367719832526, 0.22677959649790658, 0.07213551579748789, -0.0825085649029309, -0.23715264560334948, -0.3917967263037683, 1.0]"
mgh34,10,20,bfgs_backtracking2,3.067567567567566,6.135135135135132,0.5538562600140551,2.1343520094965422e-10,1,9,2,2.1442e-5,true,gradient_converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 0.6907118385991625, 0.5360677578987437, 0.38142367719832504, 0.22677959649790624, 0.07213551579748745, -0.08250856490293135, -0.23715264560334992, -0.3917967263037687, 1.0]"
