Metodo = BFGS
tbeg = 0.0 | tend = 15.0 | dim = 3
x0 = [0.09, 0.09, 0.09]
lower = [0.0, 0.0, 0.0]
upper = [0.5, 0.5, 0.5]
rmsd_tol = 0.09
grad_tol = 0.001

iter	f	x1	x2	x3
0	14.560703520707763	0.09	0.09	0.09
1	3.380000000000001e56	7.6807743919916485	-7.851156057847921	332.67783997923755
2	14.505342385434457	0.09000380019624066	0.08999602439094628	0.09016650462705253
3	2.6205958922694075	0.09137391366142351	0.08856266801884087	0.15019767593842545
4	3.380000000000001e56	-5.881232017162021	-34.14813113408269	3.10887096147595
5	2.6199973959652616	0.09137094389349475	0.08854564445552228	0.15019914708404208
6	2.5099844855118354	0.09025329257449809	0.08213894586713442	0.15075280241278155
7	3.380000000000001e56	5.531141806635923	-1.8291260756106344	0.10098383122798497
8	2.509965355317031	0.09025632123032046	0.08213788196664824	0.15075277470901882
9	1.992642730280862	0.21619391501860247	0.03789876233121475	0.14960079659733116
10	0.6418189166413815	0.2534215684267189	0.01672138875274244	0.17228048999208986
11	0.49684906926124606	0.24350034308647756	0.01543772421488231	0.181774834319927
12	7.139504600977372	0.28520440437723665	-0.002579849090070415	0.1838274178631187
13	0.496793196092507	0.24353263116717372	0.015423774665538343	0.18177642346930542
14	0.4740089391201906	0.273495874262817	0.002478634259045215	0.18325114937789214
15	0.4740116481390646	0.273495874262817	0.0024786342590452145	0.18325114937789214
16	0.5962204176297927	0.2768383562977149	-0.0003710158808510164	0.18273322766391087
17	0.47386702358098726	0.27352317446690366	0.00245535933053924	0.18324691917759636
18	0.4660206238135547	0.2751807653823093	0.0010421717248441118	0.1829900734207536
19	0.46076690016944843	0.26375926427961377	0.0018940232630681264	0.18092593047520808
20	9.231652226795019	0.27613126700849233	-0.002964881121034757	0.1813327735050724
21	0.4607410594636759	0.26377097792531323	0.0018894229177812587	0.18092631566871406
22	0.7380389679297166	0.2699511224669028	-0.0005377291016267488	0.18112954458689323
23	0.460670270356396	0.26380314739933985	0.0018767888760818081	0.18092737353513788
24	0.45434679156119084	0.2668771349331213	0.0006695298872275297	0.18102845906101556
25	0.45435002351711495	0.2668771349331213	0.0006695298872275296	0.18102845906101556
26	481.5373820028136	0.31407710855971116	-0.02193423052507664	0.18082539275701628
27	0.45434045276492185	0.266881192163809	0.0006675869058367435	0.18102844160577614
28	113.49343121935685	0.2904791503617601	-0.01063332180961995	0.18092691718139622
29	0.4543327171820477	0.2668853824013424	0.0006655802283325463	0.1810284235783074
30	3.972458614574467	0.27219688075305815	-0.0018780617898252064	0.1810055721600521
31	0.45432276730572535	0.26689071818464183	0.0006630249564108578	0.18102840062240913
32	0.81885407050368	0.26954379946885	-0.0006075184167071744	0.1810169863912306
33	0.45430977717866927	0.26689895189246676	0.0006590818872801057	0.1810283651989017
34	0.4519738439627606	0.26822137568065835	2.578173528646562e-5	0.18102267579506615
35	0.45197160418156934	0.2682254372753259	2.3836664014116183e-5	0.18102265832105177
36	0.5359866697372163	0.26888461837208794	-0.0002918408763465292	0.1810198223561412
37	0.4519589030986987	0.26822963934176386	2.1824321724451235e-5	0.18102264024269207
38	0.4696031760398669	0.2685571288569259	-0.00013500827731103895	0.18102123129941664
39	0.4519524850124948	0.268234177197033	1.9651172347259462e-5	0.18102262071968334
40	0.45498616110429446	0.26839565302697943	-5.767855248188974e-5	0.18102192600955
41	0.45194018272082565	0.26823941720205324	1.714176802060486e-5	0.1810225981758476
42	0.45221215606844295	0.26831753511451634	-2.026839223064244e-5	0.1810222620926988
43	0.45221215606844295	0.26831753511451634	-2.0268392230642432e-5	0.1810222620926988
44	0.45034735683673643	0.2697149381269935	0.0006175453877609554	0.18072386578441962
45	0.4498962603571656	0.27025979827467617	0.0005843606008066275	0.18098173945773943
46	0.4496608456652273	0.2707853109729371	0.0005063849006004254	0.18117335912901417
47	0.4493657510086512	0.27131972979059676	0.0003712519573678873	0.18123717323704014
48	0.6448751131464959	0.2735984602947113	-0.000443645504457637	0.18152075278244395
49	0.4493656577649234	0.27132554524418934	0.00036917229135937887	0.18123789694863443
50	0.44995232472832825	0.2724620027694503	-3.723660654912905e-5	0.18137932486553918
51	0.44933252280121394	0.27135978038266934	0.00035692945377845	0.18124215738442948
52	0.44892236042508316	0.2719108915760598	0.0001598464236146605	0.18131074112498433
53	4.063552534042394	0.2767199855950852	-0.0019019886382580294	0.18188989574532965
54	0.44891835498095817	0.2719137354572405	0.00015862714740442452	0.18131108361089102
55	1.1548368068306065	0.2742459269575675	-0.0008412689218660549	0.18159194721588626
56	0.4489121726674506	0.2719168376998244	0.0001572971021808249	0.18131145721101588
57	0.5649027886580767	0.27308138232869594	-0.000341985909842615	0.18145170221345105
58	0.4489123454013008	0.27192064709720115	0.00015566387375047746	0.18131191597312007
