Avaliacoes normais de quad_fun no two_dim_problem
tempo_s	n_calfun	RMSD	erro_quadratico_total
6.106	1	0.5442417139064059	43.245060300744186
12.252	2	0.6352217984697905	58.91198305467449
16.549	3	1.0000000000000002e27	3.380000000000001e56
22.658	4	0.4667464752141936	31.806431730231576
25.713	5	1.0000000000000002e27	3.380000000000001e56
31.815	6	0.4232424365537051	26.153587374587893
31.823	7	1.0000000000000002e27	3.380000000000001e56
37.917	8	0.43885551743391826	28.118748116600052
44.347	9	0.3959750516424567	22.892251262393952
50.48	10	0.3376957026212976	16.649604585058214
56.581	11	0.3170277928737722	14.67396673234465
62.682	12	0.2845927749598478	11.8249849436646
66.943	13	1.0000000000000002e27	3.380000000000001e56
73.151	14	0.2891407026522727	12.205942505816498
79.246	15	0.27972447061812106	11.42388380153786
85.351	16	0.28084031462060055	11.515207218164893
91.45	17	0.2843783864604444	11.807175736133495
