tend,dimension,test,method,model_multistart,sum_fi_squared,RMSD,gradient_norm,external_evaluations,function_evaluations,gradient_evaluations,function_evaluation_time_seconds,gradient_evaluation_time_seconds,total_function_evaluation_time_seconds,total_gradient_evaluation_time_seconds,execution_time_seconds,iterations,converged,status,x0,solution
"31.0,10,1,backtracking_simples,0,15.482459231072875,0.2140235790739513,171876.15511721242,441,424,17,4.865963133603775,31.517804389235295,2063.1683686480005,535.802674617,2599.831978188,17,false,NoXChange,""[0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09]"",""[0.08657120284398387, 0.0910501092018588, 0.09588987971112332, 0.0974192301192111, 0.09059635737123513, 0.08797127029489932, 0.08836153112965262, 0.08724018316105607, 0.11111136958077765, 0.24880921899992783]"""
"31.0,10,1,backtracking_ordem_2,0,0.7821987267380719,0.04810610581189074,1.1939219490270044e6,206,171,35,7.60554210830994,31.89455458594285,1300.5477005209998,1116.3094105079997,2416.873297164,35,false,alpha_too_small,""[0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09]"",""[0.35193612958770065, 0.003679845572088177, 0.008259280528326824, 0.16692756601538947, 0.023342461887929402, 0.04967649834154077, 0.011768405837762697, 0.06514104385885731, 0.05744090740066633, 0.15483192270670224]"""
"31.0,10,1,backtracking_ordem_3,0,0.7973551090107643,0.04856993703985538,44277.20637536709,226,187,39,8.415887714764704,31.763690747794865,1573.7710026609998,1238.7839391639998,2812.56279223,38,false,alpha_too_small,""[0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09]"",""[0.324406068282425, 3.5281458057137e-6, 0.01406114431019434, 0.16011159068106937, 0.03875706822578561, 0.04766685864135647, 0.012007316501528956, 0.06148467089394732, 0.055808003602624494, 0.15448465120473429]"""
"31.0,10,1,padrao_hager_zhang,0,0.82664669410393,0.049454021862877784,7.420354228758724,212,106,106,11.254603448518868,28.360470294,1192.987965543,3006.2098511639997,4199.669490087,16,false,GradientCalls,""[0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09]"",""[0.4439037861047863, 2.5961088704153294e-5, 0.013934034358442522, 0.16107531780340045, 0.03527787989608802, 0.05955027653180787, 0.011574859674399505, 0.08121432561726229, 0.03167648375781214, 0.1469673930811642]"""
