problem,n,m,method,f,sse,rmsd,gradient_norm,iterations,function_evaluations,gradient_evaluations,execution_time_seconds,converged,status,x0,solution
mgh10,3,16,bfgs_hagerzhang,43.972927585492044,87.94585517098409,2.3444862866279483,1.871050441753635e-5,477,876,876,0.014755401,false,not_converged,"[0.02, 4000.0, 250.0]","[0.005609636471029025, 6181.3463462862255, 345.2236346241315]"
mgh10,3,16,bfgs_backtracking1,8.468039047180728e8,1.6936078094361455e9,10288.36663857578,4.363834662988059e10,1,41,1,0.000112538,false,not_converged,"[0.02, 4000.0, 250.0]","[0.02, 4000.0, 250.0]"
mgh10,3,16,bfgs_backtracking2,43.97292758504964,87.94585517009928,2.344486286616154,2.281500221901915,386,552,386,0.001630002,true,step_converged,"[0.02, 4000.0, 250.0]","[0.005609636498023731, 6181.346342284814, 345.2236344898585]"
mgh10,3,16,bfgs_backtracking3,43.972927585164655,87.94585517032931,2.3444862866192206,48.23208734174751,463,717,463,0.001988804,true,step_converged,"[0.02, 4000.0, 250.0]","[0.005609636292783628, 6181.346372715729, 345.22363551371046]"
mgh11,3,100,bfgs_hagerzhang,1.8322538476258046e-18,3.664507695251609e-18,1.9142903894789863e-10,4.860548259214718e-9,37,55,55,0.001525074,true,gradient_converged,"[5.0, 2.5, 0.15]","[50.00000067839012, 24.999999977318243, 1.5000000040815218]"
mgh11,3,100,bfgs_backtracking1,3.1918121481739752e-21,6.3836242963479504e-21,7.989758629863577e-12,2.0003555550865992e-10,38,47,39,0.001167936,true,gradient_converged,"[5.0, 2.5, 0.15]","[49.999999971543346, 25.000000001000828, 1.4999999998311369]"
mgh11,3,100,bfgs_backtracking2,2.268388028358867e-20,4.536776056717734e-20,2.12997090513409e-11,7.169397077368946e-10,41,50,42,0.001219743,true,gradient_converged,"[5.0, 2.5, 0.15]","[50.00000004101474, 24.99999999797984, 1.5000000002059586]"
mgh11,3,100,bfgs_backtracking3,1.6993171365241764e-19,3.398634273048353e-19,5.829780676018912e-11,6.243358690412479e-10,40,48,41,0.001192619,true,gradient_converged,"[5.0, 2.5, 0.15]","[49.99999979029968, 25.000000006516935, 1.4999999986691348]"
mgh12,3,10,bfgs_hagerzhang,4.161356587942648e-17,8.322713175885296e-17,2.8849112942836382e-9,1.0255444072164645e-8,29,41,41,0.000183899,true,gradient_converged,"[0.0, 10.0, 20.0]","[0.999999986871618, 9.999999919015176, 1.0000000023151376]"
mgh12,3,10,bfgs_backtracking1,1.9923341545138066e-19,3.9846683090276132e-19,1.9961633973769814e-10,1.0663654958178095e-9,28,35,29,0.000134973,true,gradient_converged,"[0.0, 10.0, 20.0]","[0.9999999988496113, 10.000000004000336, 1.0000000003329692]"
