problem,n,m,method,f,sse,rmsd,gradient_norm,iterations,function_evaluations,gradient_evaluations,execution_time_seconds,converged,status,x0,solution
mgh20,6,31,ffjm2_box_sr1,0.0011438350267762153,0.0022876700535524306,0.008590448659942662,1.7890069872347545e-10,6,17,7,0.079229623,true,gradient_converged,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.015725086342686278, 1.0124348693873118, -0.23299162597944903, 1.2604300878777894, -1.5137289227642605, 0.992996432526309]"
mgh20,6,31,bfgs_backtracking2,0.001143835026776227,0.002287670053552454,0.008590448659942705,7.070265396972292e-9,38,49,39,0.000984583,true,gradient_converged,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.01572508578600947, 1.012434869020316, -0.23299162620512914, 1.2604300948122444, -1.513728935122457, 0.9929964395085128]"
mgh21,20,20,ffjm2_box_sr1,1.4488302002706103e-16,2.8976604005412207e-16,3.8063502207109245e-9,7.607123832798063e-9,3,10,4,0.068320731,true,gradient_converged,"[-1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0]","[1.000000005378737, 1.0000000107788731, 1.000000005378737, 1.0000000107788731, 1.000000005378737, 1.0000000107788731, 1.000000005378737, 1.0000000107788731, 1.000000005378737, 1.0000000107788731, 1.000000005378737, 1.0000000107788731, 1.000000005378737, 1.0000000107788731, 1.000000005378737, 1.0000000107788731, 1.000000005378737, 1.0000000107788731, 1.000000005378737, 1.0000000107788731]"
mgh21,20,20,bfgs_backtracking2,4.792660525704391e-18,9.585321051408782e-18,6.922904394619639e-10,1.4958338545043611e-9,149,228,150,0.000489362,true,gradient_converged,"[-1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0]","[0.9999999999573926, 0.9999999999138461, 0.9999999998718, 0.9999999997432568, 0.9999999999573926, 0.9999999999138461, 0.9999999998718, 0.9999999997432568, 0.9999999999012618, 0.9999999998026533, 0.9999999993631911, 0.9999999987238604, 1.0000000017579675, 1.0000000035238046, 0.9999999986620259, 0.9999999973186214, 1.0000000017081947, 1.0000000034252863, 0.9999999988532403, 0.9999999977019655]"
mgh22,20,20,ffjm2_box_sr1,8.360651425155178e-14,1.6721302850310356e-13,9.1436597843288e-8,5.578393865065619e-9,10,25,11,0.188851953,true,gradient_converged,"[3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0]","[-1.0805742499174946e-6, 1.0808260017303142e-7, 0.00023768450415434555, 0.00023768447906394796, -1.0858024292968335e-6, 1.0860559265878177e-7, 0.00023828720007699726, 0.00023828717481255127, -1.0813094597346902e-6, 1.0815614568454744e-7, 0.00023776933069600382, 0.0002377693055811468, -1.1447511014913475e-6, 1.145024453820529e-7, 0.00024500191246150106, 0.00024500188521691844, -1.08052750474469e-6, 1.0807792409630956e-7, 0.00023767911001430352, 0.00023767908492546087]"
mgh22,20,20,bfgs_backtracking2,1.6533673492449174e-13,3.306734698489835e-13,1.2858333287191297e-7,1.5617134313730746e-8,111,136,112,0.000358822,true,gradient_converged,"[3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0]","[-0.04935520643722065, 0.004935520616147818, -0.04967652061843366, -0.04967652050515307, -0.04935520643722065, 0.004935520616147818, -0.04967652061843366, -0.04967652050515307, -1.831726060217566e-6, 1.8275897172289678e-7, -0.00027351479787165073, -0.000273514589454917, -7.353685213208271e-7, 7.359045701095743e-8, -0.00018714070324807585, -0.00018714053729089163, -1.377105768952104e-6, 1.3769887540658332e-7, -0.0002668677562203937, -0.0002668674622964137]"
mgh23,4,5,ffjm2_box_sr1,1.1249887504884003e-5,2.2499775009768007e-5,0.0021213097373918785,2.2185984182960503e-9,7,20,8,0.225771825,true,gradient_converged,"[1.0, 2.0, 3.0, 4.0]","[0.2500077051821266, 0.25001099139795196, 0.2500057944937184, 0.2500055116611294]"
mgh23,4,5,bfgs_backtracking2,1.1249887504649548e-5,2.2499775009299096e-5,0.0021213097373697742,1.2053310757901526e-8,67,87,68,0.000104565,true,gradient_converged,"[1.0, 2.0, 3.0, 4.0]","[0.2500061873634139, 0.2500070661955428, 0.25000794502754564, 0.2500088238596234]"
mgh24,4,8,ffjm2_box_sr1,1.7284107934096517e-6,3.4568215868193035e-6,0.0006573451896472758,7.344439651648555e-9,12,27,13,1.159783471,true,gradient_converged,"[0.5, 0.5, 0.5, 0.5]","[0.19999958508035723, 0.1255321576170845, 0.4996771381107854, 0.5416378119930014]"
mgh24,4,8,bfgs_backtracking2,1.728410781798749e-6,3.456821563597498e-6,0.00065734518743936,6.288296516355331e-9,449,588,450,0.001205893,true,gradient_converged,"[0.5, 0.5, 0.5, 0.5]","[0.19999958844556714, 0.12555681284733242, 0.49959532408262197, 0.5417715809224214]"
mgh25,10,12,ffjm2_box_sr1,0.0,0.0,0.0,0.0,5,52,6,0.051778755,true,residual_converged,"[0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.30000000000000004, 0.19999999999999996, 0.09999999999999998, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
mgh25,10,12,bfgs_backtracking2,6.843629662967132e-26,1.3687259325934264e-25,1.0679910785338309e-13,7.2686179088993185e-12,15,23,16,5.1724e-5,true,gradient_converged,"[0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.30000000000000004, 0.19999999999999996, 0.09999999999999998, 0.0]","[1.0000000000000009, 1.000000000000002, 1.0000000000000029, 1.0000000000000038, 1.0000000000000049, 1.0000000000000058, 1.0000000000000067, 1.0000000000000078, 1.0000000000000087, 1.0000000000000095]"
mgh26,10,10,ffjm2_box_sr1,6.267550657932655e-18,1.253510131586531e-17,1.1196026668361107e-9,3.164584821344349e-9,4,9,5,0.044794788,true,gradient_converged,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]","[0.021982557559746038, 0.022235408137603496, 0.022500452615625458, 0.02277885838654661, 0.023071955233276705, 0.023381288870652116, 0.02370866188431544, 0.024056189246785712, 0.1968880475038816, 0.024822302957401135]"
mgh26,10,10,bfgs_backtracking2,1.3975280609633234e-5,2.795056121926647e-5,0.0016718421342718478,1.1063616173351522e-8,33,36,34,0.000211045,true,gradient_converged,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]","[0.05515090091097316, 0.056840612288120165, 0.05876399880342699, 0.06099060070504124, 0.06362620657703177, 0.06684320225678143, 0.20816152373712676, 0.16436308692667084, 0.08500685242041374, 0.09143148190274156]"
mgh27,10,10,ffjm2_box_sr1,9.11414939471581e-23,1.822829878943162e-22,4.269461182565269e-12,1.1134876596495025e-12,8,21,9,0.074083939,true,gradient_converged,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.9794303033342175, 0.9794303033342172, 0.9794303033342175, 0.9794303033342163, 0.9794303033342167, 0.9794303033342164, 0.9794303033342161, 0.979430303334216, 0.9794303033342157, 1.2056969666591397]"
mgh27,10,10,bfgs_backtracking2,5.734696633693305e-20,1.146939326738661e-19,1.0709525324395387e-10,3.6898775107620554e-9,16,20,17,6.0182e-5,true,gradient_converged,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.9999999999924987, 0.9999999999924987, 0.9999999999924999, 0.9999999999924999, 0.9999999999924996, 0.9999999999924996, 0.9999999999925, 0.9999999999925, 0.9999999999925, 1.000000000181325]"
mgh28,10,10,ffjm2_box_sr1,5.3538668741145605e-19,1.0707733748229121e-18,3.2722673711402497e-10,1.0837688720418471e-10,4,10,5,0.02977373,true,gradient_converged,"[-0.08264462809917356, -0.1487603305785124, -0.1983471074380165, -0.23140495867768596, -0.24793388429752064, -0.24793388429752067, -0.23140495867768596, -0.1983471074380165, -0.14876033057851237, -0.08264462809917358]","[-0.04316498377060461, -0.08157715892067986, -0.11448571768176606, -0.14097358079023464, -0.15990870040403465, -0.1698772064840605, -0.16908998757078547, -0.15524953833751165, -0.12535589388776236, -0.07541653482905591]"
mgh28,10,10,bfgs_backtracking2,2.5338281178952867e-16,5.067656235790573e-16,7.118747246384418e-9,1.0863485608159909e-8,17,26,18,8.8076e-5,true,gradient_converged,"[-0.08264462809917356, -0.1487603305785124, -0.1983471074380165, -0.23140495867768596, -0.24793388429752064, -0.24793388429752067, -0.23140495867768596, -0.1983471074380165, -0.14876033057851237, -0.08264462809917358]","[-0.043165009102129524, -0.08157720585202943, -0.11448578191001824, -0.14097365729628758, -0.15990878537772069, -0.16987729166410287, -0.16909006496796802, -0.15524960354997544, -0.1253559415932989, -0.07541656045703544]"
mgh29,10,10,ffjm2_box_sr1,3.943140301453677e-28,7.886280602907354e-28,8.880473299834504e-15,3.3724623262422476e-14,4,9,5,0.030216174,true,gradient_converged,"[-0.08264462809917356, -0.1487603305785124, -0.1983471074380165, -0.23140495867768596, -0.24793388429752064, -0.24793388429752067, -0.23140495867768596, -0.1983471074380165, -0.14876033057851237, -0.08264462809917358]","[-0.043164982518773695, -0.0815771565353969, -0.11448571438053816, -0.14097357686259707, -0.15990869618199235, -0.16987720231277675, -0.16908998378121765, -0.1552495352218322, -0.12535589167894262, -0.07541653368590134]"
mgh29,10,10,bfgs_backtracking2,9.104593422385946e-19,1.820918684477189e-18,4.267222380515444e-10,1.5632960060448564e-9,7,8,8,9.0441e-5,true,gradient_converged,"[-0.08264462809917356, -0.1487603305785124, -0.1983471074380165, -0.23140495867768596, -0.24793388429752064, -0.24793388429752067, -0.23140495867768596, -0.1983471074380165, -0.14876033057851237, -0.08264462809917358]","[-0.043164982353703626, -0.08157715617780473, -0.11448571391900905, -0.14097357647888495, -0.15990869603727004, -0.16987720240330786, -0.1690899838786513, -0.15524953500582697, -0.125355891050427, -0.07541653303031318]"
mgh30,10,10,ffjm2_box_sr1,1.8699824498747644e-25,3.739964899749529e-25,1.933898885606362e-13,1.7698045719458325e-12,4,11,5,0.033857611,true,gradient_converged,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[-0.5707221320112694, -0.6818069499843404, -0.7022100760177299, -0.7055106298951598, -0.7049061557288229, -0.7014966070299257, -0.6918893223548731, -0.6657965144059222, -0.5960351090264326, -0.4164122575287408]"
