Avaliacoes normais de quad_fun no full_dim_problem
tempo_s	n_calfun	RMSD	erro_quadratico_total
2.015	1	0.26276702835241766	1.7952092909181672
4.008	2	0.26276702835241766	1.7952092909181672
5.97	3	1.0000000000000002e27	3.380000000000001e56
7.959	4	0.1554429328221334	0.6282251394730033
9.931	5	1.0000000000000002e27	3.380000000000001e56
11.912	6	0.160931343957569	0.673371334167724
13.889	7	1.0000000000000002e27	3.380000000000001e56
15.871	8	0.1642671802004961	0.7015763687665787
17.852	9	1.0000000000000002e27	3.380000000000001e56
19.839	10	0.17057419132279997	0.7564844233811064
21.817	11	1.0000000000000002e27	3.380000000000001e56
23.827	12	0.17394801111436325	0.7867056748367088
25.803	13	1.0000000000000002e27	3.380000000000001e56
27.782	14	0.18403257297393188	0.8805676858005448
29.767	15	0.8892377165904141	20.559336631780276
31.747	16	0.2016724932709853	1.0574666580955259
33.728	17	0.3857921313096872	3.869724783092245
35.792	18	0.22443208453312444	1.3096137747649712
37.773	19	0.3320502128276808	2.866690939811611
39.751	20	0.2336128309636092	1.418948824561628
41.731	21	0.32393055256233083	2.7282060749667614
43.709	22	0.2446463331776384	1.5561475367688655
45.693	23	0.3053451999856609	2.424127970011365
47.771	24	0.2579350437834044	1.7297926571002158
49.749	25	0.3294799941975961	2.822483730987647
51.729	26	0.26573565472653876	1.836001393016498
53.708	27	0.30305093541770894	2.3878366058962586
55.687	28	0.2630137608723894	1.7985821986141999
57.701	29	0.2733980023672881	1.9434081601590156
59.681	30	0.26734659009383216	1.8583291801047879
61.664	31	0.2899578823982309	2.185964912686524
63.643	32	0.270393813093067	1.9009331681342196
65.621	33	0.27333012897098397	1.9424433444856632
67.601	34	0.267190716137339	1.856162848539586
69.579	35	0.2723708624574518	1.9288330546112193
71.555	36	0.2687590900240376	1.8780176602342673
73.532	37	0.2735432190310081	1.945473209623998
75.509	38	0.2707489744324028	1.905930186061146
77.489	39	0.27369626076702186	1.94765072210409
79.468	40	0.2686730019410432	1.8768147312723074
82.383	41	0.2668913338733279	1.8520055865137888
84.454	42	0.26538519894190427	1.8311618992532865
86.449	43	0.2670922018943979	1.8547943521327432
88.429	44	0.26791497547710597	1.8662392862073554
90.411	45	0.26958183976880173	1.889533576661429
92.392	46	0.2674772403587472	1.8601459268582066
94.367	47	0.2667246750585811	1.8496933594127476
96.344	48	0.265528097268346	1.8331344314126534
98.319	49	0.2652608882117675	1.8294468091872915
100.299	50	0.2650622827265469	1.8267083568294054
102.279	51	0.2638575608004687	1.8101411221808983
104.261	52	0.26207353126509564	1.7857459305336836
106.251	53	0.26182930336535704	1.782419186620492
108.23	54	0.2622676971899376	1.7883929697221326
110.212	55	0.2620060715653697	1.7848267199650585
112.192	56	0.2624749292597777	1.7912203007380583
114.176	57	0.2620428834763756	1.7853282922959475
116.172	58	0.2616752612285679	1.7803225008150203
118.153	59	0.25907907597459157	1.745171157804053
120.225	60	0.2600647314846032	1.7584752786161275
122.212	61	0.25967984783018033	1.7532742075967462
124.195	62	0.2624924415312078	1.7914593283863782
126.274	63	0.25957206611788525	1.7518190952264026
128.258	64	0.2646359446746917	1.8208367635605285
130.241	65	0.257043688061373	1.7178578968770033
132.23	66	0.27311347333549885	1.9393652022518861
134.209	67	0.2517811862515813	1.6482379095065902
136.198	68	0.28135794630884814	2.0582196427294495
138.28	69	0.2453152318430463	1.5646686373293963
140.259	70	0.2823376193006526	2.0725778130813666
142.246	71	0.2360608678267179	1.4488430662966827
144.225	72	0.31979830985395497	2.6590449336216007
146.207	73	0.21374666331825393	1.1878785380718622
148.186	74	0.4093119446829193	4.355942969562943
