Avaliacoes normais de quad_fun no BFGS_BOBYQA_full_dim_problem
tempo_s	n_calfun	RMSD	erro_quadratico_total
157.375	1	0.42324243655370525	26.153587374587914
157.42	2	1.0000000000000002e27	3.380000000000001e56
157.591	3	1.0000000000000002e27	3.380000000000001e56
260.497	4	1.0000000000000002e27	3.380000000000001e56
417.644	5	0.40804660809335935	24.30929701896836
520.631	6	1.0000000000000002e27	3.380000000000001e56
677.1	7	0.3970559498043382	23.017400382153674
782.941	8	1.0000000000000002e27	3.380000000000001e56
892.176	9	1.0000000000000002e27	3.380000000000001e56
1048.12	10	0.3934407276198332	22.600158497903468
1155.825	11	1.0000000000000002e27	3.380000000000001e56
1309.23	12	0.3913423848066456	22.359733873338293
1416.39	13	1.0000000000000002e27	3.380000000000001e56
1524.277	14	1.0000000000000002e27	3.380000000000001e56
1678.289	15	0.39076370600807603	22.293655994242247
1784.84	16	1.0000000000000002e27	3.380000000000001e56
1942.66	17	0.3904595711069057	22.258966793672357
2048.428	18	1.0000000000000002e27	3.380000000000001e56
2202.469	19	0.3902869501640886	22.23928990638432
2308.876	20	1.0000000000000002e27	3.380000000000001e56
2417.246	21	1.0000000000000002e27	3.380000000000001e56
2526.885	22	1.0000000000000002e27	3.380000000000001e56
2682.246	23	0.39023907530373536	22.23383424051151
2788.598	24	1.0000000000000002e27	3.380000000000001e56
2942.871	25	0.39013768658408343	22.222282516004356
3050.387	26	1.0000000000000002e27	3.380000000000001e56
3161.119	27	1.0000000000000002e27	3.380000000000001e56
3315.019	28	0.3900202019142314	22.20890065357781
3422.491	29	1.0000000000000002e27	3.380000000000001e56
3576.913	30	0.38985012327560264	22.189535318228376
3688.265	31	1.0000000000000002e27	3.380000000000001e56
3797.697	32	1.0000000000000002e27	3.380000000000001e56
3909.206	33	1.0000000000000002e27	3.380000000000001e56
4019.038	34	1.0000000000000002e27	3.380000000000001e56
4130.401	35	1.0000000000000002e27	3.380000000000001e56
4282.819	36	0.3898412957826023	22.188530441028927
4391.895	37	1.0000000000000002e27	3.380000000000001e56
4545.507	38	0.38983674807192087	22.188012761504385
4654.543	39	1.0000000000000002e27	3.380000000000001e56
4810.383	40	0.3898344377305592	22.187749770742382
4920.113	41	1.0000000000000002e27	3.380000000000001e56
5073.04	42	0.3898332692659081	22.18761676267572
5184.034	43	1.0000000000000002e27	3.380000000000001e56
5338.201	44	0.3898326721944416	22.187548797297808
5446.884	45	1.0000000000000002e27	3.380000000000001e56
5602.194	46	0.389832343688401	22.18751140309637
5710.035	47	1.0000000000000002e27	3.380000000000001e56
5865.213	48	0.3898320472307124	22.187477657020903
5972.947	49	1.0000000000000002e27	3.380000000000001e56
6082.653	50	1.0000000000000002e27	3.380000000000001e56
6234.302	51	0.38983169826631353	22.187437934086926
6341.42	52	1.0000000000000002e27	3.380000000000001e56
6494.811	53	0.38983035024801244	22.187284488275257
6602.503	54	1.0000000000000002e27	3.380000000000001e56
