Avaliacoes normais de quad_fun no BFGS_BOBYQA_two_dim_problem
tempo_s	n_calfun	RMSD	erro_quadratico_total
15.522	1	0.32804805064918446	9.254935023986771
15.559	2	1.0000000000000002e27	3.380000000000001e56
30.762	3	0.3270026543865881	9.196043293925198
30.84	4	1.0000000000000002e27	3.380000000000001e56
45.621	5	0.32464279745907687	9.063793351016747
45.676	6	1.0000000000000002e27	3.380000000000001e56
56.601	7	1.0000000000000002e27	3.380000000000001e56
71.596	8	0.2691806257482879	6.231405997928624
82.554	9	1.0000000000000002e27	3.380000000000001e56
93.878	10	1.0000000000000002e27	3.380000000000001e56
108.214	11	1.0000000000000002e27	3.380000000000001e56
123.133	12	0.2607022539372278	5.845047207883768
137.522	13	1.0000000000000002e27	3.380000000000001e56
152.447	14	0.25591221540208475	5.63223133131226
