Avaliacoes normais de quad_fun no BFGS_BOBYQA_two_dim_problem
tempo_s	n_calfun	RMSD	erro_quadratico_total
7.609	1	0.30230465781857313	2.3760907596089194
7.613	2	1.0000000000000002e27	3.380000000000001e56
15.133	3	0.302178322572401	2.3741052044494206
15.17	4	1.0000000000000002e27	3.380000000000001e56
15.239	5	1.0000000000000002e27	3.380000000000001e56
22.898	6	0.19358956878091202	0.9743999496602662
22.903	7	1.0000000000000002e27	3.380000000000001e56
30.421	8	0.1935681776923047	0.9741846247931109
30.424	9	1.0000000000000002e27	3.380000000000001e56
37.955	10	0.193546516820826	0.9739666085103311
37.958	11	1.0000000000000002e27	3.380000000000001e56
45.531	12	0.1935243551365597	0.973743576806553
45.598	13	1.0000000000000002e27	3.380000000000001e56
53.289	14	0.19350135035859659	0.9735120873556089
53.344	15	1.0000000000000002e27	3.380000000000001e56
60.725	16	0.19347762014461622	0.9732733269174347
60.771	17	1.0000000000000002e27	3.380000000000001e56
68.186	18	0.19345245312610093	0.9730201421331632
68.226	19	1.0000000000000002e27	3.380000000000001e56
75.609	20	0.1934238311255144	0.9727322396290593
75.645	21	1.0000000000000002e27	3.380000000000001e56
83.048	22	0.19338440413437463	0.9723357218225854
83.08	23	1.0000000000000002e27	3.380000000000001e56
90.425	24	0.19322412845787643	0.9707246592759542
90.461	25	1.0000000000000002e27	3.380000000000001e56
97.628	26	1.0000000000000002e27	3.380000000000001e56
105.002	27	0.16712678731236436	0.7262154389711591
112.181	28	1.0000000000000002e27	3.380000000000001e56
119.586	29	0.15025356202130916	0.5869794554023764
126.814	30	1.0000000000000002e27	3.380000000000001e56
134.18	31	1.0000000000000002e27	3.380000000000001e56
141.645	32	0.14494705798165458	0.5462508900559655
148.999	33	1.0000000000000002e27	3.380000000000001e56
156.413	34	0.14451062296997036	0.542966323930392

# Etapa BOBYQA
158.584	35	0.1445106229699717	0.542966323930402
160.69	36	0.1445106229699717	0.542966323930402
162.74	37	1.0000000000000002e27	3.380000000000001e56
162.752	38	1.0000000000000002e27	3.380000000000001e56
164.835	39	1.0000000000000002e27	3.380000000000001e56
166.95	40	0.146787318222171	0.5602094365622792
169.054	41	1.0000000000000002e27	3.380000000000001e56
171.17	42	0.14581863093408778	0.5528399013147843
173.27	43	1.0000000000000002e27	3.380000000000001e56
175.365	44	0.14445983338660856	0.5425847300142543
177.46	45	0.5469585448583231	7.778254894631891
179.55	46	0.14393861721534423	0.5386764636725002
181.644	47	0.28492964848055413	2.1108075191645557
183.736	48	0.14355478873196117	0.5358074115648283
185.828	49	0.1820359035759985	0.8615638249589858
187.921	50	0.14321262018561123	0.5332562190911317
190.011	51	0.14753986599266336	0.5659683134854597
192.114	52	0.1433462678796078	0.5342519653903192
194.352	53	0.14586527840005323	0.5531936655108509
196.469	54	0.14319552743812158	0.5331289360353276
198.567	55	0.14603064643989097	0.5544486921909635
200.718	56	0.14265522103384212	0.5291133142935731
202.851	57	0.14713353474905513	0.5628552032415367
204.961	58	0.14007865051599086	0.5101727365899087
207.056	59	0.1379835214102914	0.49502575670039306
209.151	60	0.13894916980589142	0.5019786665334076
211.245	61	0.1401128561202117	0.5104219237042419
213.37	62	0.1433012341552587	0.5339163364709273
215.488	63	0.14311055981742118	0.5324964406126479
217.651	64	0.14235832092103543	0.5269131799218694
219.751	65	0.14086340725660715	0.5159049871024599
