Avaliacoes normais de quad_fun no full_dim_problem
tempo_s	n_calfun	RMSD	erro_quadratico_total
52.325	1	0.41441393635462404	4.465211676768294
52.332	2	1.0000000000000002e27	3.380000000000001e56
102.706	3	0.412281663533902	4.419380422243321
102.711	4	1.0000000000000002e27	3.380000000000001e56
153.998	5	0.40994563775038356	4.3694410736747855
154.003	6	1.0000000000000002e27	3.380000000000001e56
203.815	7	0.4073544389160596	4.314378611520061
203.819	8	1.0000000000000002e27	3.380000000000001e56
254.236	9	0.40443014457746396	4.252657287916659
254.242	10	1.0000000000000002e27	3.380000000000001e56
304.324	11	0.40104375472126047	4.18173842322409
304.328	12	1.0000000000000002e27	3.380000000000001e56
354.489	13	0.3969558727906339	4.096923088517322
376.783	14	1.0000000000000002e27	3.380000000000001e56
427.218	15	0.3916394781122959	3.9879185012178584
465.345	16	1.0000000000000002e27	3.380000000000001e56
515.673	17	0.38351616738952826	3.8242009168779694
516.582	18	1.0000000000000002e27	3.380000000000001e56
516.811	19	1.0000000000000002e27	3.380000000000001e56
566.231	20	0.37521602280694155	3.6604636580475414
566.458	21	1.0000000000000002e27	3.380000000000001e56
566.832	22	1.0000000000000002e27	3.380000000000001e56
616.403	23	0.3727147316255594	3.6118230504385314
616.782	24	1.0000000000000002e27	3.380000000000001e56
666.434	25	0.3713687784625136	3.5857840100352276
666.809	26	1.0000000000000002e27	3.380000000000001e56
716.614	27	0.37066750778401714	3.5722544344971743
716.992	28	1.0000000000000002e27	3.380000000000001e56
717.439	29	1.0000000000000002e27	3.380000000000001e56
768.679	30	0.37048896509906526	3.568813904764586
769.141	31	1.0000000000000002e27	3.380000000000001e56
769.655	32	1.0000000000000002e27	3.380000000000001e56
770.358	33	1.0000000000000002e27	3.380000000000001e56
820.445	34	0.3704665530591491	3.5683821403237115
821.147	35	1.0000000000000002e27	3.380000000000001e56
870.779	36	0.3704553391174704	3.5681661152966404
871.507	37	1.0000000000000002e27	3.380000000000001e56
921.23	38	0.37044973016286914	3.568058067021307
921.933	39	1.0000000000000002e27	3.380000000000001e56
971.31	40	0.3704469251892127	3.5680040339356958
972.014	41	1.0000000000000002e27	3.380000000000001e56
972.767	42	1.0000000000000002e27	3.380000000000001e56
973.57	43	1.0000000000000002e27	3.380000000000001e56
974.435	44	1.0000000000000002e27	3.380000000000001e56
975.553	45	1.0000000000000002e27	3.380000000000001e56
1025.439	46	0.3704468375284516	3.5680023453056067
1026.561	47	1.0000000000000002e27	3.380000000000001e56
1077.603	48	0.37044679369795075	3.5680015009883945
1078.73	49	1.0000000000000002e27	3.380000000000001e56
1128.945	50	0.37044677178266905	3.568001078829223
1130.063	51	1.0000000000000002e27	3.380000000000001e56
1179.763	52	0.3704467608250209	3.568000867749506
1180.89	53	1.0000000000000002e27	3.380000000000001e56
1231.262	54	0.3704467553461954	3.568000762209623
1232.373	55	1.0000000000000002e27	3.380000000000001e56
1233.63	56	1.0000000000000002e27	3.380000000000001e56
1283.76	57	0.37044675397648796	3.568000735824632
1285.076	58	1.0000000000000002e27	3.380000000000001e56
1334.893	59	0.3704467532916362	3.568000722632173
1336.181	60	1.0000000000000002e27	3.380000000000001e56
1386.429	61	0.37044675294920865	3.5680007160359124
1387.712	62	1.0000000000000002e27	3.380000000000001e56
1437.261	63	0.370446752777995	3.568000712737785
1438.536	64	1.0000000000000002e27	3.380000000000001e56
1439.844	65	1.0000000000000002e27	3.380000000000001e56
1441.287	66	1.0000000000000002e27	3.380000000000001e56
1491.306	67	0.37044675275659295	3.568000712325512
1492.748	68	1.0000000000000002e27	3.380000000000001e56
1543.287	69	0.3704467527458925	3.568000712119387
1544.707	70	1.0000000000000002e27	3.380000000000001e56
1546.205	71	1.0000000000000002e27	3.380000000000001e56
1595.822	72	0.3704467527432161	3.5680007120678305
1597.339	73	1.0000000000000002e27	3.380000000000001e56
1598.961	74	1.0000000000000002e27	3.380000000000001e56
1649.365	75	0.3704467527425489	3.5680007120549786
1651.029	76	1.0000000000000002e27	3.380000000000001e56
1700.568	77	0.3704467527422135	3.5680007120485175
1702.224	78	1.0000000000000002e27	3.380000000000001e56
1751.81	79	0.3704467527420479	3.5680007120453276
1753.476	80	1.0000000000000002e27	3.380000000000001e56
1755.244	81	1.0000000000000002e27	3.380000000000001e56
1805.208	82	0.3704467527420046	3.568000712044494
